AreaKey,PctFB,PctBlack,PctRural,z_PctFB,z_PctBlack,z_PctRural
13089,0.7052985164948484,-0.0873525000809292,-0.2806276518016374,0.9705754554402848,-0.5315274442258682,0.7712006065561416
13091,0.3041493703454811,0.0567067158621859,-0.3459146211158275,-0.7364930685992396,1.1843372131360577,-0.30627599142949813
13093,0.2930322601018971,-0.001140495067437,-0.3239472789760226,-0.7838013307687255,0.49532898751656923,0.05626644734838903
13095,0.1680559161291887,0.0508026206171575,-0.3557585058595406,-1.3156314121567318,1.114014545486366,-0.4687365184846791
13097,0.6968469836525709,-0.0651031057966355,-0.2656603968680996,0.9346104139253609,-0.2665187181253112,1.018215701549484
13099,0.1593420366870805,0.0230254776603627,-0.3669450969674805,-1.3527128554570231,0.7831657513288702,-0.6533566694375236
13101,0.1288786411126793,0.0969770361884703,-0.4237348454267752,-1.4823481898946087,1.663990104040309,-1.5905976780668143
13103,0.3436727747905459,-0.0484516174665311,-0.4202026654100667,-0.5683033557737462,-0.06818569145256535,-1.5323036364248972
13105,0.7026970805778797,-0.127908386188716,-0.3237435785042082,0.9595051854078275,-1.0145816602631497,0.059628258957722516
13107,0.4602070586559329,-0.0718146942681496,-0.3498524646933403,-0.07239800518871199,-0.3464592993483563,-0.3712649830440301
13109,0.3006531392670745,-0.0090611309113338,-0.422646383137216,-0.7513710911103344,0.4009876500366875,-1.5726340222698063
13111,0.7292420045454178,-0.0480054780270064,-0.2762314573643849,1.0724656755720867,-0.06287180096993236,0.8437540835530384
13113,0.6762142218852714,-0.0951168951064835,-0.2695091604154808,0.8468088106686797,-0.6240078240677668,0.9546968600862445
13115,0.7119449914801989,-0.040769134953417,-0.25997340014583,0.9988591707422316,0.023319042477534316,1.112072193058192
13117,0.7226336906114519,-0.0674476328294141,-0.2839211505618182,1.0443443525631015,-0.2944439782167096,0.7168456889230108
13119,0.7175098376077846,-0.093975187544071,-0.3092060690336637,1.0225400728623317,-0.6104091407585365,0.29955096347361093
13121,0.7012365228115116,-0.0759761543268397,-0.2729066045595573,0.9532898607226289,-0.3960257376423784,0.8986264589532249
13123,0.7273831908722833,-0.048857732747195,-0.2749893166705621,1.0645555943867695,-0.07302286103136528,0.8642540017305675
13125,0.7249394037791244,-0.1688343620535597,-0.2488468654669362,1.0541561904088976,-1.5020439520353173,1.2957011906838787
13127,0.1962314618711712,0.0485022649324141,-0.4638291739656617,-1.1957318991066277,1.0866154027590351,-2.252302474083564
13129,0.7222166695491339,-0.0440240103449715,-0.2672206009218535,1.0425697419571012,-0.015449221058557382,0.9924665608915367
13131,0.1223410398595875,0.0894733215609225,-0.3690890699625554,-1.5101685989095612,1.5746146437891364,-0.688740157952502
13133,0.7216328209890469,-0.1549187976101849,-0.288036709570168,1.040085205945253,-1.3362980463720688,0.6489237350368455
13135,0.7179493263933943,-0.0791605891129984,-0.2865162991329251,1.0244102936512431,-0.43395499518742303,0.6740161337600669
13137,0.7249992437133771,-0.0741559285749375,-0.2974334824985097,1.0544108360169562,-0.3743453403442124,0.49384220754017044
13139,0.722862083863369,-0.0749040488050386,-0.2918535969699741,1.045316267710356,-0.3832560723226153,0.5859309679710993
13141,0.7425943286745986,-0.1690990379490244,-0.2478962587561842,1.1292857697003964,-1.5051964613122164,1.3113897192751542
13143,0.6924882773735477,-0.0484743400439342,-0.2585696165072471,0.9160621747831954,-0.06845633618178244,1.13523981800842
13145,0.492284430400508,-0.1069116950680754,-0.2985102855828813,0.06410551766482982,-0.7644936670751372,0.4760709717754103
13147,0.7108084342395569,-0.1071887705677746,-0.3167345725098685,0.994022612793915,-0.7677938659151925,0.17530279575078975
13149,0.6431399056813367,-0.0683633666119268,-0.2611297758023613,0.7060628445166183,-0.3053511265215174,1.0929877153824612
13151,0.6849541909271225,-0.1195418523575285,-0.2752807207091387,0.884001276851491,-0.9149293081968563,0.8594447567093472
13153,0.3955751448153202,-0.0480752032488304,-0.3086401632206093,-0.3474356235528873,-0.06370228614973342,0.3088905036090367
13155,0.1878059371812159,0.1000273237967708,-0.3743567188845272,-1.231586264334131,1.700321557516625,-0.7756758588963542
13157,0.7194241112270493,-0.0921749689449987,-0.3019158045557868,1.03068616085283,-0.588967045232392,0.41986730608458667
13159,0.701978113256742,-0.1515923405575286,-0.2726497764151764,0.9564456588065412,-1.2966771859257709,0.9028650737668908
13161,0.2360379059470319,0.068344482402578,-0.4077425682292965,-1.0263377264201938,1.3229526579485096,-1.3266659224685733
13163,0.6756982655738555,-0.1549360096911269,-0.2638041118671181,0.8446131864539653,-1.3365030565213651,1.0488512735289999
13165,0.5086288194575099,-0.1077464572518566,-0.3398428986819684,0.13365818248210734,-0.7744363765302409,-0.2060701019438963
13167,0.5560926298975956,-0.0908010868584952,-0.3033464744809261,0.33563786413168406,-0.5726029709162795,0.3962559579094094
13169,0.6805757037122939,-0.1718475938889819,-0.2496103532022749,0.8653688610054399,-1.537934040545034,1.2831008176489844
13171,0.6294082031091722,-0.1489406409913499,-0.270906339106234,0.6476283259156828,-1.2650932463786846,0.9316382412178141
13173,0.1403051462188547,0.0984002708475338,-0.4075484052974313,-1.4337233145988104,1.6809420083987496,-1.3234615155635103
13175,0.4362629995107157,-0.0234660761847215,-0.3295742975076984,-0.1742906555829413,0.2294128130918669,-0.03660018205715765
13177,0.2005435500462771,0.0290142210835074,-0.3501975737078249,-1.1773820407876834,0.8544966489358675,-0.3769605589111153
13179,0.2509323811145818,0.0129676725181054,-0.4491890040019991,-0.9629550918448094,0.6633689562314501,-2.01068549152055
13181,0.703083606240484,-0.1619177109868187,-0.3026151128421407,0.9611500244875041,-1.4196609053483777,0.40832613146369656
13183,0.2320345939035045,0.0304886892193938,-0.4515405072896807,-1.0433736045892312,0.8720587864652902,-2.0494939978607656
13185,0.1300924911694623,0.0998018337207366,-0.4069733092580698,-1.477182716542046,1.6976357838261331,-1.3139703026841958
13187,0.7286272257752815,-0.0596601790118317,-0.2851450159193653,1.069849517722017,-0.20168894905075746,0.6966473814246766
13189,0.7147294239451716,-0.1690920203671121,-0.2722407571718291,1.010708172700468,-1.505112876095508,0.909615404919676
13191,0.2183985360149565,0.0330365265384332,-0.4619265844214818,-1.101401112405124,0.9024056405684929,-2.2209027057843116
13193,0.3765758938549718,-0.073817489285098,-0.3115879600461237,-0.42828590980193754,-0.3703142479056171,0.2602409472201813
13195,0.7133202065412099,-0.1088046897483141,-0.3123402171081407,1.0047113241544263,-0.7870408026202754,0.24782592185589994
13197,0.3605150871496347,-0.0950974415316545,-0.3267746878803541,-0.4966318052389311,-0.6237761158685385,0.009603737172757792
13199,0.6005638678811767,-0.1110498660037555,-0.2719063540015165,0.5248828153313938,-0.8137827126122145,0.915134294739328
13201,0.1381655630549365,0.0466383472104355,-0.3620816322853847,-1.4428281951868642,1.0644145978855968,-0.5730915041965183
13205,0.1405918579056951,0.0757220743303552,-0.3651166645674249,-1.4325032285017127,1.41082589231562,-0.6231807684460462
13207,0.6430225668688934,-0.1631728332953135,-0.2647520370203631,0.7055635155381249,-1.434610452280961,1.0332070005600993
13209,0.300642065899493,0.0210719849656335,-0.3924978043495927,-0.751418213227968,0.7598980342907313,-1.0750709028996766
13211,0.7169108165362101,-0.1463285177034849,-0.2892054420625725,1.0199909710473662,-1.2339806931069146,0.6296353238408685
13213,0.7285866085365936,-0.042248671686654,-0.2701049707796903,1.069676673256653,0.005696533752840528,0.9448637841904466
13215,0.4013739328823477,-0.1049449947667529,-0.3264127580525318,-0.3227591941454749,-0.741068636496081,0.015576918707878208
13217,0.704326093543152,-0.1205682301300817,-0.2882361802886989,0.9664373620931374,-0.9271543181241717,0.6456317300095316
13219,0.713414736513613,-0.122717432738061,-0.3082272533361416,1.0051135913461096,-0.9527531024324105,0.315705044738214
13221,0.7085833983823528,-0.1363230351509773,-0.3136876747082448,0.9845540928851676,-1.1148071034180858,0.22558788498359358
13223,0.707677192483305,-0.053286794901378,-0.264393875089925,0.9806977826289629,-0.12577666206984087,1.0391179978447063
13225,0.475454159273894,-0.1123252857073633,-0.2915972724538632,-0.007514792055575918,-0.8289740183429618,0.5901612710545581
13227,0.7240868628542533,-0.053282175948555,-0.275135352828448,1.0505282485516785,-0.12572164651355644,0.861843864696567
13229,0.1901348436574855,0.0685533397980699,-0.4403104309825701,-1.2216757286163475,1.3254403226286697,-1.8641561801980502
13231,0.6208312644900037,-0.1320631383182343,-0.2722645893922775,0.6111296268907822,-1.064068201561241,0.9092220850875424
13233,0.7042822747092017,-0.0451585879326528,-0.2599066096087536,0.9662508934120627,-0.028962980459455622,1.1131744840884334
13235,0.3019771513824786,0.0423028337571588,-0.3315657690203826,-0.7457368290675285,1.0127750394075599,-0.06946683175789513
13237,0.725437519662864,-0.1645764575303334,-0.2626295040584542,1.0562758956472564,-1.4513287802360315,1.068236649185754
13239,0.2219666711161087,-0.0461235971547214,-0.3676369811418681,-1.086217106209011,-0.04045704008858527,-0.6647753187369208
13241,0.7262854607044387,-0.0704385488861508,-0.2971145335782789,1.0598842629495628,-0.3300682673070881,0.49910604504268424
13243,0.203514649210531,-0.0250848137487538,-0.3603623094475748,-1.1647386887731452,0.21013230710352437,-0.5447163147585277
13245,0.6614952699569985,-0.1651712597635782,-0.2829472385310502,0.7841731057574451,-1.45841336780277,0.732918841539411
13247,0.7051050627402144,-0.1015614975723089,-0.2859182999765456,0.9697522234365203,-0.7007683806865384,0.6838853328266256
13249,0.3162378718741432,-0.0668819450002154,-0.331057657111759,-0.6850511032841771,-0.2877061673320167,-0.06108110492066007
13251,0.4637860819941041,-0.1041976667394641,-0.364341621134108,-0.05716766468807445,-0.7321673403097461,-0.6103896836309036
13253,0.1261227802823595,0.0568257966457315,-0.3645674788315047,-1.4940756068048289,1.1857555639615789,-0.6141171714585085
13255,0.6657301129901576,-0.1297085663546651,-0.2692732272981193,0.8021942515471018,-1.0360232980189437,0.9585906296288834
13257,0.7198557086783124,-0.0873366956679305,-0.307519201308451,1.0325228004946667,-0.5313392005684439,0.3273905234486964
13259,0.2711913547529423,-0.0701413886190629,-0.3563840289834605,-0.8767441237812889,-0.3265288422412895,-0.4790599648722581
13261,0.2653290928585594,-0.0268896261919159,-0.3399688130973174,-0.9016906626325799,0.1886354950869178,-0.20814815576248802
13263,0.5081949209496518,-0.1249094930601723,-0.2872002220522477,0.13181175081821808,-0.9788623576361967,0.6627288746310698
13265,0.7284531495409916,-0.1649579256544008,-0.2751484873487575,1.0691087457094326,-1.4558723817523402,0.8616270965051812
13267,0.2794801313649734,0.0116879527474163,-0.4226134366036727,-0.8414716826131735,0.6481264331378926,-1.5720902825427128
13269,0.462183184405837,-0.1205932076050155,-0.2928550173416896,-0.06398870879711707,-0.9274518205518263,0.5694038259302904
13271,0.2405600091384918,0.0926412105098798,-0.3770689623526816,-1.0070941605427646,1.6123468267000143,-0.8204379131879539
13273,0.2105622279752328,-0.0036747816453943,-0.3550998534561359,-1.134748098003117,0.4651435339704335,-0.4578663163856932
13275,0.1224753022294089,0.1005483187552988,-0.3764003558838983,-1.5095972526467434,1.7065270392704266,-0.8094034321736966
13277,0.1628330447944278,0.100269474087109,-0.3696663641558559,-1.337857059017161,1.7032057681673711,-0.6982676485064108
13279,0.2990951304374506,0.0101827439953251,-0.4061864131045805,-0.7580011135315619,0.6301981493918184,-1.3009836041234253
13281,0.7291360207540137,-0.0611052978297283,-0.2892250960194365,1.0720146672723037,-0.21890151187836965,0.6293109608201727
13283,0.3879085294632813,-0.0229495940266095,-0.3621538099932246,-0.380060491084104,0.2355645436525298,-0.5742827034803981
13285,0.595920376410364,-0.0857058952860881,-0.2687241042305494,0.5051226881877633,-0.5119150164223866,0.9676531923567276
13287,0.1904128166944953,0.0864604346039019,-0.3531466034813293,-1.2204928293716004,1.5387286630670165,-0.4256304635045159
13289,0.5823230167502654,-0.127671483331909,-0.2705614711884523,0.4472598585928171,-1.011759950894804,0.937329838097087
13291,0.7299232588591095,-0.0569873618168682,-0.2850834794780327,1.0753647165071911,-0.1698534810426706,0.6976629604315703
13293,0.5594251702033084,-0.1409899009137239,-0.2781700976656476,0.34981930940106326,-1.1703933425248663,0.8117593443506421
13295,0.7224135034016645,-0.0359048554402675,-0.2616357115881255,1.0434073577848948,0.08125664296703487,1.0846379026254782
13297,0.7113904766200311,-0.1062826181492721,-0.2945590155127011,0.9964994627059789,-0.7570008395967277,0.5412815502057204
13299,0.1596737854357207,0.0841526548903087,-0.4382116166017602,-1.3513011165760376,1.5112410940030903,-1.8295179759347249
13301,0.732899097694822,-0.1704873167311593,-0.2545873108833592,1.0880282379376163,-1.5217320122052003,1.2009625979266665
13303,0.6895573596374394,-0.1422050948008603,-0.25132619644203,0.903589812665798,-1.1848673088666166,1.2547830544556764
13305,0.2073355408515768,0.0520907492768904,-0.4515271236606946,-1.1484790907737357,1.129357225417676,-2.049273118454352
13307,0.2511197699379894,-0.0440183972744552,-0.3515727981751096,-0.9621576688282919,-0.015382364736626578,-0.3996568518473918
13309,0.2850065344180894,0.0489352757652283,-0.3783701962821304,-0.8179543729200414,1.0917729206548297,-0.841913088436765
13311,0.7273716591051609,-0.0662033257057266,-0.2910622881038195,1.0645065215746492,-0.2796232490987465,0.5989904926207571
13313,0.7256584265818856,-0.0398214813932724,-0.2666517499920808,1.057215953109236,0.03460638178887277,1.0018547063516638
13315,0.2362135010420469,0.0848964049680028,-0.3476384313061086,-1.0255904909778324,1.5200997738443678,-0.3347252387893902
13317,0.7076042311509626,-0.1539572226960478,-0.3075672212668819,0.9803872996200641,-1.3248448921967386,0.3265980164294696
13319,0.6731321706352371,-0.1401471123215969,-0.2487866729500977,0.8336933080459941,-1.1603550318941214,1.2966945899632238
13321,0.1579784699873846,0.0877028802454448,-0.3591506187994846,-1.3585154398968078,1.5535272203898511,-0.5247189350205858
