id,x,y,true_regime,initial_regime,refined_regime,true_boundary_node,true_raw_Intercept,true_z_Intercept,ols_Intercept,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,oracle_grgwr_Intercept,true_raw_X1,true_z_X1,ols_X1,gwr_X1,mgwr_X1,grgwr_X1,oracle_grgwr_X1,true_raw_X2,true_z_X2,ols_X2,gwr_X2,mgwr_X2,grgwr_X2,oracle_grgwr_X2,true_raw_X3,true_z_X3,ols_X3,gwr_X3,mgwr_X3,grgwr_X3,oracle_grgwr_X3
10,0.41666666666666663,0.0,1,1,1,True,0.24148145657226705,0.23162825316184163,-2.886579864025407e-17,0.2721092570944276,0.19347802495213423,0.10521208723340618,0.10887991067054387,1.438074039201174,0.996044784292931,0.23925440363848088,0.8216885828178999,0.7926304698197085,0.7955802826687284,0.7936837741262908,-0.8250000000000001,-0.5411206308241234,-0.10002797044853652,-0.20650011910019703,-0.14533477907943107,-0.48380003922190684,-0.470478591419065,0.38882285676537814,0.25510466887255767,0.10100291803409359,-0.09284624202361678,-0.13944698635162067,0.41222482663120064,0.3987706131738863
11,0.4583333333333333,0.0,3,3,3,True,0.2478612153434526,0.1986350728059499,-2.886579864025407e-17,0.2700742521352024,0.19264552787335176,0.13768466401032187,0.11876815152672554,0.5470057014808336,0.3788693496206433,0.23925440363848088,0.7351155250886141,0.7038981498989347,0.31548836747631925,0.3069706336636855,-0.11250000000000002,-0.07378917693056229,-0.10002797044853652,-0.15445490824911762,-0.11960088163579605,-0.03694376984018061,-0.026069228462560004,-1.0304210711669923,-0.6760539448378644,0.10100291803409359,-0.2353296162295549,-0.24910280420047468,-0.627291608649773,-0.6258839787642321
12,0.5,0.0,3,3,3,False,0.25,0.1992355082789429,-2.886579864025407e-17,0.26042654493297956,0.1855186814226633,0.1318967593303539,0.11507462293171365,0.55,0.38094327303580244,0.23925440363848088,0.6271993382254117,0.5959675976534506,0.3174105284599243,0.3089733187444334,-0.1,-0.06559037949383315,-0.10002797044853652,-0.12546862698876368,-0.1139100969102988,-0.03913278448574008,-0.02883445091364472,-1.05,-0.6888995789612659,0.10100291803409359,-0.3572997708899377,-0.3427419360449515,-0.6295919218367747,-0.6283140627790076
13,0.5416666666666666,0.0,3,3,3,False,0.24786121534345262,0.19707949420875465,-2.886579864025407e-17,0.2363418278795519,0.17146675224144087,0.12511274389851662,0.11069775236965904,0.5470057014808336,0.3788693496206433,0.23925440363848088,0.5288689327487135,0.4975445530127827,0.31956891822520667,0.3113663185296066,-0.08750000000000002,-0.05739158205710401,-0.10002797044853652,-0.11708226604127012,-0.1200492576454663,-0.0414249793221215,-0.031865758279153944,-1.0695789288330078,-0.7017452130846674,0.10100291803409359,-0.4504676376991397,-0.42058971160404973,-0.6323500757564264,-0.6312154996338266
14,0.5833333333333333,0.0,3,3,3,False,0.2414814565722671,0.19219612660493898,-2.886579864025407e-17,0.20511061728778518,0.15453942514226243,0.11713083034861416,0.10546981144626369,0.5380740392011739,0.3726830647797997,0.23925440363848088,0.45859905776086507,0.439079729298422,0.3219741457178313,0.3142523498465391,-0.07500000000000002,-0.04919278462037487,-0.10002797044853652,-0.11416986762583657,-0.12021100984342908,-0.04372128567042945,-0.035141067464651496,-1.0888228567653782,-0.7143710548467349,0.10100291803409359,-0.5165999769874619,-0.4874586558961056,-0.635690325521416,-0.6347099135153647
15,0.625,0.0,3,3,3,False,0.23096988312782168,0.18466116725217543,-2.886579864025407e-17,0.1749591537655994,0.1384304306968502,0.1077348362243386,0.09917914008870696,0.5233578363789504,0.36249026756206054,0.23925440363848088,0.41891979559370707,0.4192066207856307,0.3246030569609083,0.3177583251942624,-0.0625,-0.04099398718364571,-0.10002797044853652,-0.10608428934453706,-0.11318681202596621,-0.04581821898662045,-0.03857851061091284,-1.1074025148547635,-0.7265610725943747,0.10100291803409359,-0.5621322484934612,-0.545333959929496,-0.6397696030023061,-0.6389464229753752
16,0.6666666666666666,0.0,3,3,3,False,0.21650635094610968,0.17459574740512812,-2.886579864025407e-17,0.1441367932758425,0.12260230437474126,0.09658924051996548,0.09156401179026133,0.5031088913245536,0.34846535955379865,0.23925440363848088,0.40275266870647464,0.4212277328820194,0.32514382335063896,0.3220269520853729,-0.05000000000000002,-0.03279518974691658,-0.10002797044853652,-0.08899582347346215,-0.10368497449616344,-0.045505041892321435,-0.04197574416401473,-1.125,-0.7381066917442134,0.10100291803409359,-0.5980140201645033,-0.592292002041346,-0.6454773300317909,-0.6440906549472531
17,0.7083333333333333,0.0,3,3,3,False,0.19833833507280885,0.16216429519909456,-2.886579864025407e-17,0.10284293172591816,0.10809520776108283,0.08590078779333962,0.08231409465875725,0.4776736691019324,0.33084831081947447,0.23925440363848088,0.397033710980763,0.4320085070568155,0.321673518266661,0.327177521123781,-0.03750000000000003,-0.02459639231018745,-0.10002797044853652,-0.07303116206157026,-0.08822087080875768,-0.041313449734242946,-0.044895595643805145,-1.141314214351308,-0.7488103635515466,0.10100291803409359,-0.6264524094553765,-0.6289103954218346,-0.6524624360734124,-0.6502764719969636
18,0.75,0.0,3,3,3,False,0.1767766952966369,0.14757172223902257,-2.886579864025407e-17,0.05734350296972628,0.09476108394180754,0.0769705739297068,0.07172594366309683,0.44748737341529166,0.3099405539473009,0.23925440363848088,0.39556839026241747,0.43204012356747923,0.3185441684742203,0.3282618282379882,-0.02500000000000001,-0.01639759487345829,-0.10002797044853652,-0.061840154383231205,-0.0697394599328025,-0.03716241781825638,-0.043086500879685075,-1.1560660171779822,-0.7584889452241328,0.10100291803409359,-0.6495978662849192,-0.6580020978330707,-0.6587745257969386,-0.657953792940891
19,0.7916666666666666,0.0,3,3,3,False,0.15219035725218022,0.13105991750513754,-2.886579864025407e-17,0.029714267079257523,0.08312978188254733,0.06954770792315045,0.06288576679604452,0.4130665001530523,0.28609982645408644,0.23925440363848088,0.3951527809332755,0.4219416940176356,0.31579160182192173,0.3247225453790915,-0.012500000000000025,-0.008198797436729159,-0.10002797044853652,-0.04696469574345193,-0.05529280902964676,-0.03324269427075679,-0.0375876942981664,-1.1690030010436852,-0.7669768335461437,0.10100291803409359,-0.6742861434936885,-0.6808438220919266,-0.6643896447960269,-0.665502078280733
20,0.8333333333333333,0.0,3,3,3,False,0.12500000000000008,0.11290360856542628,-2.886579864025407e-17,0.009801839779726726,0.07243143397241616,0.06337617309236289,0.055898301505739253,0.3750000000000001,0.2597340497971381,0.23925440363848088,0.3943835060006316,0.4079306257485181,0.31339227947604836,0.3215024905068169,-2.7755575615628914e-17,-1.8204987376988818e-17,-0.10002797044853652,-0.03021825282792748,-0.04040829381564827,-0.02963720676945876,-0.03257814524337057,-1.1799038105676658,-0.774128798395103,0.10100291803409359,-0.6957122757021394,-0.6981784420667133,-0.6693454069011413,-0.6719475962866361
21,0.875,0.0,3,3,3,False,0.09567085809127247,0.09340566091078,-2.886579864025407e-17,-0.0012098523806879141,0.06394408526872095,0.05822789445056911,0.05036355592206057,0.33393920132778143,0.2312943497250306,0.23925440363848088,0.3896516194782327,0.39433166815304194,0.3113029407694781,0.3186516098129606,0.012499999999999983,0.008198797436729133,-0.10002797044853652,-0.014423794303822976,-0.01981174431254252,-0.02636813967217083,-0.028148819590945097,-1.188581929876693,-0.7798224676695453,0.10100291803409359,-0.7118237161116813,-0.708300967489927,-0.6737055302686148,-0.6774043976255157
22,0.9166666666666666,0.0,3,3,3,False,0.06470476127563025,0.07289189584247505,-2.886579864025407e-17,-0.005474836016490276,0.055263228799259746,0.05391160323543696,0.04594848505031529,0.2905866657858824,0.20126733739097247,0.23925440363848088,0.3804480292710708,0.3834237696260534,0.309477826549612,0.3161485598712505,0.02499999999999998,0.016397594873458272,-0.10002797044853652,-0.002487461366217544,-0.0031873075456372336,-0.023426085106946982,-0.024281161023878537,-1.1948888739433603,-0.7839604211096018,0.10100291803409359,-0.7202977043562319,-0.7147030788939468,-0.677540853727121,-0.6820200362362547
23,0.9583333333333333,0.0,3,3,3,False,0.032631548055013,0.05170551557937321,-2.886579864025407e-17,-0.006878048529960065,0.047773395288079626,0.05027152080366956,0.042393859619037494,0.2456841672770182,0.1701667833010598,0.23925440363848088,0.36971550394547137,0.3731649230494261,0.307875299381166,0.31395121464299736,0.03749999999999998,0.024596392310187412,-0.10002797044853652,0.005656130619091737,0.014082098698912502,-0.020786890035639077,-0.02091644995295649,-1.1987167292060716,-0.7864718571846556,0.10100291803409359,-0.7244264795069819,-0.7189622932399986,-0.6809199890190908,-0.6859365875614614
24,1.0,0.0,3,3,3,False,3.061616997868383e-17,0.030201230972803327,-2.886579864025407e-17,-0.008385842513607893,0.04141213750714105,0.047182510068387834,0.03950318011798021,0.20000000000000007,0.13852482655847365,0.23925440363848088,0.35960105480737825,0.36301011555851054,0.3064597537863467,0.3120155504403574,0.04999999999999999,0.03279518974691656,-0.10002797044853652,0.014415122317420504,0.026771875383574277,-0.01842090878710776,-0.01798673540631413,-1.2,-0.7873138045271609,0.10100291803409359,-0.7272929407757288,-0.7199379989565187,-0.6839052600739421,-0.6892774422884618
25,0.0,0.041666666666666664,1,1,1,False,0.0,0.0818959413373131,-2.886579864025407e-17,0.11376399591423013,0.12561260771948685,0.09334113140407678,0.09645580511376262,1.1,0.7618865460716049,0.23925440363848088,0.6596204935150562,0.634760361341375,0.7839631595318941,0.7830401080438445,-0.9304210711669922,-0.6102667114690176,-0.10002797044853652,-0.5391841705944459,-0.5579964571200249,-0.48974738413563734,-0.47988562319926287,0.5125,0.3362486040168083,0.10100291803409359,0.42081581399593754,0.36004197972482116,0.4123888626333716,0.4024016270898324
26,0.041666666666666664,0.041666666666666664,1,1,1,False,0.03235238063781509,0.10226705545569657,-2.886579864025407e-17,0.1217163408989265,0.13188472219187683,0.0950553628074432,0.09823295022125723,1.145293332892941,0.7932578014878542,0.23925440363848088,0.6627864127311267,0.6504825607122637,0.7857468329180359,0.7847284705878013,-0.9179210711669923,-0.6020679140322884,-0.10002797044853652,-0.535352755978097,-0.5494944772079022,-0.48911652835476815,-0.4788610883914138,0.5112167292060715,0.33540665667430297,0.10100291803409359,0.42404372229811266,0.3532638070996892,0.41175333985426926,0.40139683317420705
27,0.08333333333333333,0.041666666666666664,1,1,1,False,0.06415120307314266,0.12223957423531015,-2.886579864025407e-17,0.13577121159589903,0.138435655382776,0.09684346070320277,0.10008406840712142,1.1898116843023998,0.8240922860261765,0.23925440363848088,0.6778934113986903,0.6816933227378655,0.7875921930145012,0.7864703785299607,-0.9054210711669923,-0.5938691165955593,-0.10002797044853652,-0.5312293492802606,-0.5355981169374422,-0.4884902239825997,-0.47781914092883027,0.5073888739433603,0.3328952205992492,0.10100291803409359,0.4245563753911635,0.3459342024996457,0.4111003341254511,0.4003548179807832
28,0.125,0.041666666666666664,1,1,1,False,0.09485238063781509,0.14146396835345923,-2.886579864025407e-17,0.15390623089115185,0.14633976218203407,0.09870771093684443,0.10201104003615459,1.2327933328929412,0.8538624131071865,0.23925440363848088,0.6990727316253591,0.7135706663888549,0.7894991895683109,0.7882651157480723,-0.8929210711669923,-0.5856703191588302,-0.10002797044853652,-0.527085643305049,-0.5167891848167229,-0.4878725791651645,-0.47676247758149476,0.5010819298766931,0.32875726715919273,0.10100291803409359,0.422520205883024,0.3356116659579328,0.4104307059838465,0.39927532294750423
29,0.16666666666666666,0.041666666666666664,1,1,1,False,0.12393060767172628,0.15960350910782614,-2.886579864025407e-17,0.17654866851610168,0.15411930185080025,0.10065014485432465,0.10401540023971093,1.273502850740417,0.8820588076026897,0.23925440363848088,0.7261788937825963,0.7595380704244513,0.7914671704260038,0.7901113340696218,-0.8804210711669923,-0.5774715217221009,-0.10002797044853652,-0.5204292682786441,-0.49114836678507706,-0.48726846610588664,-0.4756944765201112,0.4924038105676658,0.3230635978847503,0.10100291803409359,0.41699821149590943,0.31854720106025125,0.40974571057011067,0.3981584493752664
30,0.20833333333333331,0.041666666666666664,1,1,1,False,0.1508883476483184,0.17634002993792577,-2.886579864025407e-17,0.20310390623312008,0.16237488194091773,0.10267244860024582,0.10609823244669478,1.3112436867076458,0.9081990213853506,0.23925440363848088,0.7575677665682122,0.8192491891012756,0.7934947478026637,0.7920069267540696,-0.8679210711669924,-0.5692727242853718,-0.10002797044853652,-0.5073107314374455,-0.4571740247325655,-0.486683631184607,-0.4746193078991874,0.4815030010436853,0.3159116330357912,0.10100291803409359,0.4054195085664537,0.29418951113700875,0.4090470853453789,0.3970047542099766
31,0.25,0.041666666666666664,1,1,1,False,0.17526434616249445,0.1913793703431679,-2.886579864025407e-17,0.23097053874608767,0.17003959474954589,0.10287869702808958,0.10638962200322213,1.3453700846274923,0.9318357881499116,0.23925440363848088,0.7909057129854252,0.8779520272535526,0.7941694942886218,0.7925756901140868,-0.8554210711669923,-0.5610739268486427,-0.10002797044853652,-0.48200504370832153,-0.41111494059326165,-0.4857816446327747,-0.4734514644591343,0.46856601717798213,0.30742374471378014,0.10100291803409359,0.37548863309153563,0.25682645374235324,0.40975932981930807,0.3973954854992049
32,0.29166666666666663,0.041666666666666664,1,1,1,False,0.19664152312137323,0.20445640905057874,-2.886579864025407e-17,0.2522594838895141,0.17941670418280814,0.10300650418876416,0.1066016974362725,1.3752981323699225,0.9525646762636809,0.23925440363848088,0.8321766902225758,0.9096663605935281,0.7947362411672134,0.7930413533170684,-0.8429210711669923,-0.5528751294119135,-0.10002797044853652,-0.4369091055080512,-0.34079075546500903,-0.4849388867572646,-0.4723652029866217,0.45381421435130814,0.29774516304119414,0.10100291803409359,0.30458336150571796,0.18135794268541644,0.410515909119906,0.39784881695118407
33,0.3333333333333333,0.041666666666666664,1,1,1,False,0.2146541091003152,0.21533960031328742,-2.886579864025407e-17,0.27142300048687223,0.18619537002471545,0.10306511441886429,0.1067435556342422,1.4005157527404415,0.9700310087038988,0.23925440363848088,0.864340101676129,0.9086430711605714,0.7952061360281473,0.7934149775445418,-0.8304210711669923,-0.5446763319751844,-0.10002797044853652,-0.3685870056223951,-0.2529746836248076,-0.48415238104112646,-0.47135586959061815,0.4375,0.28704149123386075,0.10100291803409359,0.19103388680550004,0.08467270723843606,0.4113087461621994,0.398355738013357
34,0.375,0.041666666666666664,1,1,1,False,0.22899390375918835,0.22383493572245122,-2.886579864025407e-17,0.2859210433683093,0.19436524679936426,0.10306285432329576,0.10682337986453332,1.4205914652628637,0.9839359316799304,0.23925440363848088,0.8636164898400809,0.8757932620080657,0.7955892841211505,0.7937065484594329,-0.8179210711669923,-0.5364775345384553,-0.10002797044853652,-0.28483359492533156,-0.17900387898948977,-0.48341910248520104,-0.4704188348748794,0.4199025148547635,0.2754958720840221,0.10100291803409359,0.04115760068094133,-0.031013502174187413,0.4121307057496407,0.39890817461583694
35,0.41666666666666663,0.041666666666666664,1,1,1,True,0.23941554923563713,0.22978926374492029,-2.886579864025407e-17,0.2941451017972721,0.19954312715244896,0.10300720244074303,0.10684851506692503,1.435181768929892,0.9940415281044831,0.23925440363848088,0.8163953288542499,0.8019547447473327,0.7958948261971494,0.7939250631664576,-0.8054210711669924,-0.5282787371017261,-0.10002797044853652,-0.20276795803219527,-0.12251272965552376,-0.4827360303365119,-0.46954955874733256,0.40132285676537816,0.2633058543363823,0.10100291803409359,-0.1202241920971619,-0.15277901315591383,0.41297550712387315,0.3994989174315938
36,0.4583333333333333,0.041666666666666664,3,3,3,True,0.24574072828613353,0.19676091242272767,-2.886579864025407e-17,0.29262981289882833,0.195038888248753,0.13953727201163163,0.11917059950512798,0.5440370196005869,0.37681316890780103,0.23925440363848088,0.7205910459741187,0.7024168003835305,0.31298724214597295,0.3047874580323898,-0.09292107116699228,-0.060947283208165004,-0.10002797044853652,-0.1433799016122085,-0.09405689437790492,-0.03467883658390647,-0.023358296014365173,-1.0179210711669922,-0.6678527593740395,0.10100291803409359,-0.2655179626503315,-0.26604125517116445,-0.6272427083722394,-0.625993406653561
37,0.5,0.041666666666666664,3,3,3,False,0.2478612153434526,0.19734955699174161,-2.886579864025407e-17,0.2732847992929526,0.18829252678307012,0.13355439279427617,0.1153312591973165,0.5470057014808336,0.3788693496206433,0.23925440363848088,0.6096780295791091,0.5887206334062811,0.31489277615655664,0.30672943422991494,-0.08042107116699226,-0.05274848577143585,-0.10002797044853652,-0.10608407356444839,-0.09147835755362362,-0.036983840283949,-0.02622901865809817,-1.0375,-0.6806983934974412,0.10100291803409359,-0.3857491580382141,-0.3617564863582628,-0.6296552491377096,-0.6285389385328242
38,0.5416666666666666,0.041666666666666664,3,3,3,False,0.24574072828613355,0.19520533382553237,-2.886579864025407e-17,0.2415595870413776,0.172446585589315,0.12643811326327883,0.11072210510213927,0.544037019600587,0.3768131689078011,0.23925440363848088,0.5167948276033084,0.4866738570087096,0.317076479801865,0.3090916267442724,-0.06792107116699228,-0.04454968833470672,-0.10002797044853652,-0.09818859459212693,-0.10545431612341626,-0.03946170408658585,-0.029438375209184707,-1.0570789288330078,-0.6935440276208429,0.10100291803409359,-0.47059865423888386,-0.4390759522388735,-0.6325849776300312,-0.631615308999868
39,0.5833333333333333,0.041666666666666664,3,3,3,False,0.23941554923563718,0.1903571371880176,-2.886579864025407e-17,0.20421520477057117,0.1561426694243631,0.11792115047930596,0.105132575240773,0.535181768929892,0.3706798085913519,0.23925440363848088,0.44857291668618754,0.428658750717448,0.31957223664419004,0.31200140339023125,-0.0554210711669923,-0.036350890897977585,-0.10002797044853652,-0.09928957161967474,-0.11724159681432347,-0.04202971114540833,-0.0329873668464026,-1.076322856765378,-0.7061698693829102,0.10100291803409359,-0.5321039969470457,-0.5040263560589224,-0.6361885144047875,-0.6353760496922601
40,0.625,0.041666666666666664,3,3,3,False,0.22899390375918835,0.18288012707889215,-2.886579864025407e-17,0.1677200352075983,0.13701299602610328,0.10769847856552803,0.09828801755814043,0.5205914652628636,0.3605742121667991,0.23925440363848088,0.4086643278805393,0.41927905861786424,0.32238810905805326,0.31562557294308585,-0.04292107116699227,-0.028152093461248428,-0.10002797044853652,-0.09688613677151785,-0.11494304645154982,-0.04448863389069744,-0.03681509653931947,-1.0949025148547635,-0.7183598871305501,0.10100291803409359,-0.5775244247757474,-0.5610511211885106,-0.6406732643405821,-0.6400190175283892
41,0.6666666666666666,0.041666666666666664,3,3,3,False,0.21465410910031524,0.17289444322519498,-2.886579864025407e-17,0.13115843299696425,0.11965359568457361,0.09545309947436527,0.08983691688997028,0.5005157527404414,0.34666928919076745,0.23925440363848088,0.3947009502330785,0.431351987226729,0.3241081776989544,0.3201672600181824,-0.030421071166992275,-0.019953296024519285,-0.10002797044853652,-0.08458815415808567,-0.10322953884492127,-0.045268023943043835,-0.040719698365460785,-1.1125,-0.7299055062803887,0.10100291803409359,-0.6148530216818829,-0.6062801741191941,-0.6466557263525501,-0.6457794951692557
42,0.7083333333333333,0.041666666666666664,3,3,3,False,0.1966415231213733,0.16056314945727035,-2.886579864025407e-17,0.08797778960412161,0.10408677449706683,0.08365798869437903,0.07934926491888133,0.47529813236992263,0.3292029567505498,0.23925440363848088,0.3945537167748314,0.4400275513102801,0.3203953663866397,0.3258221072986399,-0.017921071166992292,-0.011754498587790155,-0.10002797044853652,-0.06943640701219075,-0.08147777106051733,-0.04069829514263409,-0.04419359066292838,-1.128814214351308,-0.740609178087722,0.10100291803409359,-0.6433262289810743,-0.6421827380643657,-0.6542549691346449,-0.6528715049905851
43,0.75,0.041666666666666664,3,3,3,False,0.17526434616249448,0.1460894436414209,-2.886579864025407e-17,0.04372637654986351,0.09047126369444303,0.07403361185005616,0.06761708036067483,0.4453700846274923,0.3084740686367804,0.23925440363848088,0.40049259039385765,0.4361916153666416,0.31708229992542936,0.32709929784866065,-0.005421071166992281,-0.003555701151061006,-0.10002797044853652,-0.0559435331397621,-0.05944411156793433,-0.03616669392929884,-0.042275351049225494,-1.143566017177982,-0.750287759760308,0.10100291803409359,-0.6686353255389246,-0.6713005142812262,-0.6610443686503324,-0.6613910745249011
44,0.7916666666666666,0.041666666666666664,3,3,3,False,0.1508883476483185,0.12971318090807818,-2.886579864025407e-17,0.010567816662277045,0.07782284933480577,0.0662230166154781,0.05846355067215533,0.4112436867076459,0.2848373018722195,0.23925440363848088,0.4017583024152776,0.4237393556244663,0.3142117882025143,0.3232838171983164,0.007078928833007703,0.004643096285668126,-0.10002797044853652,-0.038541216873580114,-0.04246160457317419,-0.031927454936347646,-0.03620590993545003,-1.1565030010436852,-0.7587756480823191,0.10100291803409359,-0.6920260712644984,-0.6914303559688039,-0.6669967735563267,-0.6692937802831548
45,0.8333333333333333,0.041666666666666664,3,3,3,False,0.12393060767172638,0.11170676966402034,-2.886579864025407e-17,-0.0044732236826769255,0.06698799695213448,0.05987484321123723,0.051470628256812125,0.3735028507404169,0.2586970880895585,0.23925440363848088,0.3971287052893774,0.4074280375368382,0.3117471509274893,0.3198748060340766,0.019578928833007714,0.012841893722397274,-0.10002797044853652,-0.020751144704069042,-0.024586700666189287,-0.028078692695950827,-0.030795016824839656,-1.1674038105676656,-0.7659276129312783,0.10100291803409359,-0.711216922340725,-0.705799703886026,-0.6721706167770205,-0.6758908018213476
46,0.875,0.041666666666666664,3,3,3,False,0.09485238063781512,0.09237051060900646,-2.886579864025407e-17,-0.012378969042237946,0.05725223971806709,0.05468859111370858,0.04609763504257776,0.33279333289294116,0.2305006935940552,0.23925440363848088,0.38799674719679034,0.3917589992864383,0.3096298294282518,0.31690773622616036,0.032078928833007725,0.021040691159126424,-0.10002797044853652,-0.00502154920475618,-0.004833743541649121,-0.02463709955271625,-0.026113323401729317,-1.176081929876693,-0.7716212822057207,0.10100291803409359,-0.722096247090187,-0.7155178104268991,-0.6766557706938221,-0.6813576794581281
