AreaKey,regime,baseline_Intercept,restricted_Intercept,delta_Intercept,baseline_PctFB,restricted_PctFB,delta_PctFB,baseline_PctBlack,restricted_PctBlack,delta_PctBlack,baseline_PctRural,restricted_PctRural,delta_PctRural,baseline_fitted_z,restricted_fitted_z,baseline_residual_z,restricted_residual_z
13021,5,0.15684504418868084,0.06683726562333282,-0.09000777856534802,0.5988671708019961,0.2866183018222172,-0.31224886897977894,-0.16104662451406151,-0.10475384538465181,0.056292779129409706,-0.2653064085397654,-0.4714382012147063,-0.20613179267494092,0.5206150233567697,0.9077033795203986,0.5451950389639819,0.158106682800353
13023,3,-0.06824174782632196,-0.14724964291149356,-0.0790078950851716,0.4151835182879514,0.446633496416313,0.03144997812836159,-0.02827370642016893,0.08949907248556992,0.11777277890573884,-0.31776189785435666,-0.3508229105210837,-0.03306101266672706,-0.0810403506276027,-0.19176202699475617,-0.03291627386616805,0.07780540250098542
13025,6,-0.2470184523793312,-0.20066718548925222,0.046351266890078985,0.18181717314868248,0.08618465442077174,-0.09563251872791075,0.0659801754001863,0.2334375240319629,0.1674573486317766,-0.4524239708390323,-0.59294465445479,-0.14052068361575776,-0.9514982186875781,-1.2185685108283113,0.045160983646739816,0.312231275787473
13027,2,-0.2975112439173465,-0.5799371938528884,-0.28242594993554193,0.12581623925255653,0.17169744476304166,0.045881205510485135,0.10242289331769851,0.21289164749694875,0.11046875417925024,-0.3894211807516314,-0.5174760870907595,-0.12805490633912814,-0.08408011563445777,-0.23163885913452506,-0.24117800500519782,-0.09361926150513053
13029,6,-0.16347540263919397,-0.15609148349064986,0.00738391914854411,0.27518155226961377,-0.10852994176632079,-0.3837114940359346,-0.005541733341372356,0.24404818311441182,0.24958991645578418,-0.44326670456023015,-0.6024545439835788,-0.15918783942334863,-0.48253456183414956,-0.505155219779464,0.6327048075227346,0.655325465468049
13031,4,-0.09590148915762564,-0.057066609524382375,0.038834879633243266,0.36946169181463073,0.021408566440442547,-0.3480531253741882,-0.05025387617998665,-0.09525722258964768,-0.04500334640966103,-0.4023163300017601,-0.3176606221258862,0.0846557078758739,0.020888470052783936,0.033445182696095435,1.555566874620522,1.5430101619772105
13033,5,0.0803616809727253,0.14848164335903075,0.06811996238630545,0.5904169718961533,0.41287695738062147,-0.1775400145155318,-0.14599050385516615,-0.16209100508656232,-0.01610050123139617,-0.3069444791652624,-0.4289162630105162,-0.12197178384525381,-0.48854812542900183,-0.352036438254803,0.25133229485013153,0.11482060767593269
13035,5,0.1927595590375947,0.09088300372291136,-0.10187655531468334,0.6802794792121627,0.366257384521955,-0.3140220946902077,-0.14891783917114182,-0.11560397482569736,0.03331386434544446,-0.26801635903655624,-0.44086012585454265,-0.1728437668179864,-0.13563282996863557,-0.13780624034853864,-0.524185992902004,-0.5220125825221009
13037,4,-0.17700944672192231,-0.04638499526717178,0.13062445145475055,0.175708833787414,-0.09103048640583628,-0.2667393201932503,0.015641672583003162,-0.1924154764506354,-0.20805714903363856,-0.36215473531050985,-0.1409201668043086,0.22123456850620124,-0.695363949888395,-0.47554022982199906,0.5461904093703099,0.326366689303914
13039,6,-0.24689726545883017,-0.14694297698751446,0.09995428847131571,0.17140395919688228,0.030950494379359924,-0.14045346481752236,0.0649649805791117,0.229440433508502,0.1644754529293903,-0.46320932938813614,-0.6439986551180307,-0.18078932572989453,0.262161961369588,0.333225901025809,0.18735207052566677,0.11628813086944578
13043,4,-0.1018975624901418,-0.06089083298393484,0.04100672950620696,0.3760115752013669,0.019151790220959683,-0.3568597849804072,-0.04264929450551053,-0.1064097270078268,-0.06376043250231628,-0.3892134616130041,-0.30896313515887197,0.0802503264541321,0.09765073069361938,0.12144989487742014,-0.2820411872360184,-0.30584035141981913
13045,1,0.11404881321947984,0.12867161645214,0.014622803232660173,0.6756206747048608,0.847358976771687,0.17173830206682628,-0.05953497454393934,-0.031734137282552734,0.02780083726138661,-0.2601541161069681,-0.19475022755452728,0.06540388855244081,0.01710608369484959,-0.030660574118211263,0.16828107801804942,0.21604773583111028
13047,1,0.11906268155347481,0.09950125083659808,-0.01956143071687673,0.7247058160463653,0.7697483622527147,0.0450425462063494,-0.037105991784507956,0.026084789428925448,0.06319078121343341,-0.264266672959329,-0.2656272171994566,-0.0013605442401276036,-2.3919231935148888e-05,-0.14191360273646808,-0.501318781529291,-0.35942909802475803
13049,6,-0.26194159486070157,-0.206250712900015,0.055690881960686556,0.15804494678588668,0.21574556693980765,0.05770062015392097,0.07774089067136218,0.23392750212197672,0.15618661145061452,-0.44833019031921634,-0.5749265198761263,-0.12659632955690997,-0.8495783932660539,-0.9700215929658402,0.04889190629815798,0.16933510599794432
13051,6,-0.15368850020630187,-0.13957930216294873,0.014109198043353144,0.2752187392098691,-0.12399920509189687,-0.399217944301766,-0.015027461398445692,0.22743186912338767,0.24245933052183335,-0.45029413092558895,-0.615689322475015,-0.165395191549426,1.1271062709410626,1.3907172072141283,0.22043911957420215,-0.0431718166988635
13053,3,0.030157791626338096,0.022647517108068026,-0.00751027451827007,0.3365746870994685,0.2852814434806211,-0.05129324361884735,-0.09303833993019331,-0.14565091261701119,-0.05261257268681788,-0.3429840870605495,-0.24715579383413394,0.09582829322641556,2.260020402490331,1.80794191731843,-0.6307396837805539,-0.1786611986086526
13055,1,0.11304424125514118,0.09651318445144093,-0.016531056803700248,0.7160186191060998,0.8009250950149609,0.08490647590886113,-0.037223670092873154,0.01328011544951705,0.050503785542390205,-0.25975704544596007,-0.25405547962480207,0.0057015658211579945,-0.5093040051041721,-0.6494084549706565,-0.3794247719245091,-0.23932032205802467
13057,1,0.13565190186401965,0.1477670554169961,0.01211515355297646,0.7219935262279038,0.7186363302872268,-0.0033571959406769603,-0.056396192719533826,-0.05087706904950879,0.005519123670025036,-0.27498611357541836,-0.3444734890274915,-0.06948737545207312,0.6021749964819285,0.6367776157158975,0.7101534780090217,0.6755508587750527
13059,1,0.1870035643798739,0.31802760842475336,0.13102404404487947,0.713997446371853,0.7157162742471096,0.0017188278752565678,-0.11437423261899334,-0.03972916337519152,0.07464506924380182,-0.3092349006053212,-0.295699115625923,0.013535784979398224,2.730962855563359,2.8352872485016904,1.944581099249588,1.8402567063112567
13061,4,-0.1411482840427239,-0.043690123489765226,0.09745816055295867,0.18025501200945598,-0.09419413283205147,-0.27444914484150745,-0.009268107705918398,-0.19602158792540597,-0.18675348021948757,-0.3665826466173527,-0.1374118582466191,0.22917078837073357,-0.663281866500244,-0.5207863857878444,0.7078013641158865,0.5653058834034869
13063,1,0.15141511448580644,0.21085492388895039,0.059439809403143945,0.6904639690326999,0.8381596603712991,0.14769569133859917,-0.09578917255072861,-0.07472970150194568,0.021059471048782932,-0.27383412836286625,-0.16007320233750502,0.11376092602536123,2.574130884645548,2.7235975190193162,-1.913315356604409,-2.062781990978177
13065,6,-0.2823379680668844,-0.20663463389104897,0.07570333417583541,0.1417724180389222,0.2944951786137466,0.15272276057482437,0.09449387551127679,0.27487479609420606,0.18038092058292926,-0.4260652980245123,-0.5702839688921585,-0.14421867086764617,-0.21773085907476708,-0.20782133506851824,-0.5301302538566577,-0.5400397778629065
13067,1,0.13349486318172657,0.14287963788287433,0.009384774701147763,0.7122964892352327,0.7911352041144475,0.07883871487921479,-0.06272890409994963,-0.05751402858270811,0.005214875517241521,-0.271232964036324,-0.2550912241486479,0.016141739887676143,2.570933564259857,2.7277694008591844,1.3122297800060228,1.1553939434066955
13069,6,-0.27436424044753277,-0.2485767931806823,0.025787447266850477,0.18385046722858117,0.24055326712842146,0.056702799899840284,0.09410944596524581,0.2655574197546096,0.1714479737893638,-0.4058431345788868,-0.5307445398265158,-0.124901405247629,-0.14749818886293287,-0.09852718231232936,0.17440922846641835,0.12543822191581483
13071,2,-0.29262934659000917,-0.5525310377825242,-0.25990169119251505,0.13808003676427702,0.2436706599657717,0.10559062320149468,0.0992435662887545,0.2963772255530165,0.197133659264262,-0.3715561766741956,-0.3849377928209196,-0.013381616146724007,0.047632896715996964,-0.08273215922258584,-0.214414895246239,-0.0840498393076562
13073,5,0.1734543141555652,0.160060208049482,-0.013394106106083187,0.6906711873776322,0.4345743404564103,-0.2560968469212219,-0.1696568908831845,-0.16903542858942772,0.000621462293756786,-0.28229125397235316,-0.4149243886815847,-0.13263313470923155,2.0702235288534974,1.7603873776582086,0.21057013630609056,0.5204062875013793
13075,2,-0.29417990024279195,-0.5183662654601817,-0.22418636521738977,0.13855407794369426,0.22647523688840215,0.0879211589447079,0.10220441728471971,0.24450004500852557,0.14229562772380586,-0.38768155812334887,-0.33452550558700334,0.05315605253634553,-0.07645021123746726,-0.2416780369587897,-0.7066278177182717,-0.5413999919969492
13077,1,0.12807052262980315,0.16127816162052466,0.033207638990721516,0.6616662065144777,0.8597886591437577,0.19812245262927997,-0.08184710907182088,-0.05462318054778733,0.027223928524033554,-0.2647326610109974,-0.16014301680608753,0.10458964420490988,-0.08504039290531848,-0.08969147396425356,0.49933750877625926,0.5039885898351943
13079,5,0.13018376595991554,0.06518671881675661,-0.06499704714315893,0.5263762612169806,0.3121824013183002,-0.21419385989868034,-0.1431040196476324,-0.10306147392550823,0.040042545722124165,-0.28112133961120017,-0.46456609766876217,-0.183444758057562,-0.25885726546752874,-0.4977519567083131,-0.6650884275854666,-0.4261937363446822
13081,4,-0.20673749606630223,-0.059973990817140964,0.14676350524916126,0.22747658270304108,-0.053381866659873545,-0.2808584493629146,0.04896604422165297,-0.16658991386263516,-0.21555595808428812,-0.34192955340208114,-0.1870005333813165,0.15492902002076464,-0.04697839014444019,-0.0007556720816976892,-0.11980360838580184,-0.16602632644854434
13083,1,0.11244578111755704,0.09434311286356857,-0.01810266825398847,0.7212957199961977,0.7911110223199266,0.0698153023237289,-0.032407269008330256,0.028927926239167547,0.0613351952474978,-0.25905889229746765,-0.254076853419825,0.004982038877642647,-0.3124486301553854,-0.4430140964323429,-0.20650252861799767,-0.07593706234104014
13085,1,0.1443096866137143,0.29395701348544534,0.14964732687173105,0.7254821580306131,0.6807476779358509,-0.04473448009476222,-0.06153352473119491,0.022243937793814096,0.083777462525009,-0.2830564454234476,-0.33951610299419516,-0.05645965757074756,-0.39045145667301107,-0.4145277378460276,-0.022848954027429758,0.0012273271455867651
13087,2,-0.2587548617507474,-0.4221654314994716,-0.1634105697487242,0.13120543250566447,-0.012622589284186393,-0.14382802178985085,0.06939009323046565,0.22212446790174695,0.15273437467128131,-0.3690164136593893,-0.3322921613073303,0.036724252352059006,-0.0004827704875947636,-0.12171593168514383,0.1330445581640225,0.25427771936157156
13089,1,0.15307170900555656,0.23497820401322128,0.08190649500766473,0.7052985164948489,0.7890620733587405,0.08376355686389159,-0.08735250008092921,-0.06354685948220251,0.023805640598726696,-0.28062765180163735,-0.21599946706791845,0.0646281847337189,3.962669084615531,4.280866529320441,-0.13233111438612166,-0.45052855909103195
13091,4,-0.20133260000293318,-0.09444210196164177,0.10689049804129142,0.304149370345481,0.0044560180867445065,-0.2996933522587365,0.05670671586218588,-0.12895244452992263,-0.1856591603921085,-0.34591462111582744,-0.25178835314634296,0.09412626796948448,-0.4024315752090144,-0.10398810636179923,-0.11651958356436865,-0.4149630524115838
13093,4,-0.1222982995466138,-0.05625649689278381,0.06604180265382999,0.29303226010189715,-0.04159170714294613,-0.3346239672448433,-0.0011404950674371063,-0.16475432752694644,-0.16361383245950933,-0.32394727897602266,-0.19844943088795586,0.1254978480880668,-0.30280736716559103,-0.2579888345960322,0.04798307857456374,0.0031645460050049312
13095,2,-0.22583084558495914,-0.48773859220397514,-0.261907746619016,0.16805591612918863,0.14161258364682316,-0.026443332482365467,0.0508026206171575,0.3303584249011893,0.27955580428403176,-0.35575850585954066,-0.32278068512503694,0.03297782073450373,0.6073594632387538,0.6432384431267563,0.4584505990819978,0.42257161919399533
13097,1,0.1263370304143676,0.13867098502699288,0.012333954612625264,0.6968469836525708,0.8324930079668141,0.13564602431424333,-0.06510310579663549,-0.048518279049739876,0.016584826746895612,-0.2656603968680997,-0.2058364877174985,0.059823909150601234,0.7462813084244503,0.666400283446468,-0.5608941467115512,-0.4810131217335689
13099,4,-0.19095212820847926,-0.04604144833541073,0.14491067987306852,0.1593420366870807,-0.09966731105895588,-0.25900934774603657,0.023025477660362705,-0.19665927799869232,-0.21968475565905501,-0.3669450969674804,-0.13203618237012843,0.23490891459735197,-0.047903086025844005,-0.07852792603479325,-0.22452966057734028,-0.19390482056839103
13101,6,-0.2874259284637616,-0.1940659692358332,0.09335995922792839,0.12887864111267955,0.320750197780123,0.19187155666744343,0.09697703618847033,0.2879401593011365,0.19096312311266617,-0.4237348454267751,-0.5794692914100932,-0.1557344459833181,-0.7920680724048371,-0.9683258860062137,-0.3079622007697288,-0.1317043871683522
13103,4,-0.10452415953130013,-0.05411439847719508,0.05040976105410505,0.3436727747905462,0.021186226720305998,-0.3224865480702402,-0.048451617466531136,-0.0831727849729358,-0.034721167506404665,-0.4202026654100666,-0.32531320533484837,0.09488946007521826,-0.48447637145936806,-0.2253980810145172,-0.10490861936264329,-0.36398690980749415
13105,1,0.19430232874901926,0.34008935717194383,0.14578702842292457,0.7026970805778793,0.6921142893210632,-0.010582791256816049,-0.12790838618871622,-0.03604770057754007,0.09186068561117615,-0.32374357850420826,-0.32956860672317945,-0.005825028218971184,0.011288754823758324,0.17338193061296608,-0.5302399135971414,-0.6923330893863491
13107,3,-0.04543541505037037,-0.04216874132196584,0.003266673728404529,0.46020705865593264,0.8172063415318749,0.35699928287594224,-0.07181469426814971,0.06305967733242067,0.13487437160057036,-0.3498524646933402,-0.26611640068076176,0.08373606401257844,-0.2587763009540205,-0.44256764907251767,-0.0664818196856351,0.11730952843286208
13109,4,-0.1553306057240136,-0.06417855164267469,0.09115205408133892,0.3006531392670745,0.01018235033529459,-0.2904707889317799,-0.00906113091133392,-0.10014237535871351,-0.09108124444737958,-0.4226463831372158,-0.31000213463664106,0.11264424850057475,-0.7841203948313649,-0.4492525524973058,0.37081998413092404,0.035952141796864956
13111,1,0.133850984608481,0.2684400852039536,0.13458910059547263,0.7292420045454175,0.7058297987642389,-0.02341220578117864,-0.04800547802700658,0.08108143153696692,0.1290869095639735,-0.2762314573643856,-0.2906964678280597,-0.0144650104636741,-0.42138410280267286,-0.49614237479352297,-0.1327839719950244,-0.058025700004174285
13113,1,0.14418779995022815,0.19121446411971688,0.047026664169488724,0.6762142218852707,0.8569310403861964,0.1807168185009257,-0.09511689510648377,-0.07265875548905097,0.0224581396174328,-0.2695091604154814,-0.14571753356567185,0.12379162684980954,1.3719532810709256,1.567573861376881,1.243401086319647,1.0477805060136915
13115,1,0.11347840445622023,0.10025578344873892,-0.013222621007481311,0.7119449914801993,0.8081603022716669,0.09621531079146761,-0.04076913495341687,0.0027605059709141914,0.043529640924331064,-0.25997340014582915,-0.2493850296726176,0.010588370473211539,0.45023669865898863,0.3856939650778959,0.034494249260580145,0.0990369828416729
13117,1,0.14786805298655323,0.2886387177985785,0.1407706648120253,0.722633690611453,0.6715209034638809,-0.05111278714757206,-0.067447632829414,-0.02299835296296944,0.04444927986644456,-0.283921150561817,-0.35975426767575513,-0.07583311711393814,0.030086779172105504,0.03295050024544921,0.7892048709784474,0.7863411499051036
13119,1,0.17081707066078075,0.35327692494433466,0.1824598542835539,0.7175098376077842,0.6629824720296793,-0.05452736557810489,-0.09397518754407104,-0.013317012557231469,0.08065817498683957,-0.30920606903366393,-0.3636935957631167,-0.054487526729452784,-0.33145089547148343,-0.23421706097632092,0.07662660688045614,-0.020607227614706375
13121,1,0.13914778955137275,0.17690843218746796,0.037760642636095215,0.7012365228115119,0.820300102737686,0.11906357992617411,-0.07597615432683973,-0.07384500536680519,0.0021311489600345374,-0.27290660455955723,-0.19966392565665508,0.07324267890290215,2.4132866057727123,2.56465164062121,1.2233583263229693,1.0719932914744716
13123,1,0.13300062967628073,0.23237987662254986,0.09937924694626912,0.7273831908722825,0.7115884349631949,-0.015794755909087632,-0.048857732747195126,0.05389115564180472,0.10274888838899984,-0.27498931667056264,-0.3006716558996015,-0.025682339229038842,-0.49606283791581507,-0.5771979412291807,0.08276242721537425,0.16389753052873984
13125,5,0.17694156639785077,0.13595162594967847,-0.04098994044817231,0.7249394037791249,0.4041092721038653,-0.3208301316752596,-0.1688343620535596,-0.14635616751245192,0.022478194541107666,-0.24884686546693602,-0.4421999642290025,-0.19335309876206647,-0.37280382258324063,-0.4611765932595814,-0.6215757025183829,-0.5332029318420421
13127,6,-0.22784900049758972,-0.1536654577507575,0.07418354274683223,0.19623146187117133,-0.06727666432331021,-0.26350812619448155,0.04850226493241416,0.22500848155477043,0.17650621662235627,-0.4638291739656616,-0.6334910898367847,-0.16966191587112311,0.6615167052501908,0.9793267098651659,0.9149386394231153,0.5971286348081402
13129,1,0.12340538329246786,0.1053150128620189,-0.018090370430448963,0.722216669549135,0.770196633953111,0.047979964403976005,-0.044024010344971345,0.0008930343725763013,0.04491704471754765,-0.267220600921853,-0.2813778934775259,-0.014157292555672885,-0.19858862222031182,-0.3019996705589004,-0.10906104040718678,-0.005649992068598175
13131,2,-0.28633225342302177,-0.4396574339735282,-0.15332518055050642,0.12234103985958751,0.007121293496604557,-0.11521974636298296,0.08947332156092266,0.2223842888849869,0.13291096732406424,-0.3690890699625556,-0.34264305636202225,0.026446013600533336,-0.10201794867350894,-0.20174233941861325,-0.46975858413634525,-0.37003419339124094
13133,5,0.21068494036433447,0.13685927657277216,-0.0738256637915623,0.7216328209890467,0.41045819949924095,-0.31117462148980574,-0.15491879761018493,-0.13761049120451746,0.017308306405667467,-0.28803670957016814,-0.4342113355728423,-0.14617462600267417,-0.41886923011889404,-0.3407352078391733,0.04078573544276748,-0.03734828683695324
13135,1,0.15546802288138134,0.27926375619495236,0.12379573331357102,0.7179493263933939,0.7199028374284838,0.0019535110350898943,-0.07916058911299839,-0.04254065290097563,0.03661993621202276,-0.28651629913292526,-0.295609258099904,-0.00909295896697876,3.140347891401054,3.2423074468773323,0.14412788045148606,0.04216832497520784
13137,1,0.15625058662031924,0.34537740919657905,0.18912682257625982,0.7249992437133765,0.6714057248080203,-0.05359351890535624,-0.07415592857493744,0.03232253510147728,0.10647846367641473,-0.29743348249851,-0.34167494976648066,-0.04424146726797068,1.1009360700270148,1.0472414502583458,-0.9155489083141157,-0.8618542885454468
13139,1,0.1543344461917857,0.33502060450887167,0.18068615831708595,0.7228620838633694,0.6644132160635757,-0.058448867799793636,-0.07490404880503862,-0.0005942426145655277,0.07430980619047309,-0.29185359696997343,-0.35755022238887724,-0.06569662541890381,2.1527712962581473,2.061273406070003,-1.3686965621319085,-1.277198671943764
13141,5,0.20349542449463878,0.11882636383731748,-0.0846690606573213,0.7425943286745983,0.37797371593305984,-0.36462061274153845,-0.16909903794902442,-0.1259226692578929,0.043176368691131534,-0.24789625875618412,-0.4603468277857868,-0.21245056902960266,-1.0989106603647587,-1.0331347850632762,0.368658005445491,0.30288213014400844
13143,1,0.11093897445916974,0.11246375949877215,0.0015247850396024054,0.6924882773735469,0.8320655488827504,0.13957727150920352,-0.048474340043934326,-0.014929694154049336,0.03354464588988499,-0.25856961650724786,-0.22116212450796677,0.03740749199928109,-0.05562161192601059,-0.14785868291675067,-0.5513718369081578,-0.45913476591741775
13145,3,0.11149725780634293,0.03890539386077777,-0.07259186394556516,0.4922844304005081,0.2860395748860274,-0.20624485551448074,-0.10691169506807537,-0.1573544664665566,-0.05044277139848123,-0.2985102855828812,-0.24120560605639418,0.05730467952648699,-0.16830935316453183,-0.1774767782150841,0.6354318430719437,0.6445992681224959
13147,1,0.1785052741704366,0.3558492914721885,0.17734401730175192,0.7108084342395568,0.6640110823992429,-0.04679735184031386,-0.1071887705677748,-0.02755517063075294,0.07963359993702186,-0.3167345725098685,-0.3672030016195532,-0.05046842910968474,-0.2885769628962972,-0.11928817044425366,-0.036681157743358395,-0.20596995019540193
13149,1,0.11214368467742014,0.140245209799359,0.028101525121938864,0.6431399056813372,0.8617104686645678,0.21857056298323063,-0.06836336661192685,-0.037661763770690034,0.030701602841236818,-0.26112977580236085,-0.17129903969487137,0.08983073610748948,-0.5284656911616221,-0.5645676067675807,-0.3954800018913732,-0.3593780862854147
13151,1,0.1704561315761073,0.23417035315383417,0.06371422157772685,0.6849541909271227,0.833250108839616,0.1482959179124933,-0.11954185235752841,-0.07291730469872675,0.04662454765880167,-0.27528072070913834,-0.1572347662313104,0.11804595447782792,0.14548813814220543,0.17029418574140648,-0.18901093058734822,-0.21381697818654927
13153,3,-0.03790751320613317,-0.09611506909974514,-0.05820755589361197,0.39557514481532036,0.3119344620198159,-0.08364068279550446,-0.04807520324883048,-0.015784132596589295,0.03229107065224118,-0.3086401632206091,-0.3071410526322409,0.0014991105883682132,0.8997756008869993,0.7524747889042234,-0.010050118687818133,0.13725069329495776
13155,2,-0.2791669423674871,-0.4633825556366761,-0.18421561326918895,0.18780593718121594,0.27637848621461414,0.0885725490333982,0.1000273237967709,0.3016091116214243,0.20158178782465339,-0.37435671888452715,-0.22148868439991387,0.15286803448461328,-0.31679196684865807,-0.5737430408135241,-0.14933381788825373,0.10761725607661232
13157,1,0.16958626612232805,0.3360357583814284,0.16644949225910036,0.7194241112270503,0.6807722716623499,-0.03865183956470042,-0.09217496894499866,-0.027753393537031042,0.06442157540796761,-0.30191580455578565,-0.33898470443460404,-0.037068899878818395,-0.12143328655439972,-0.015910736701195874,-0.22143329209741286,-0.3269558419506167
13159,5,0.20125060748910717,0.10131088877963407,-0.0999397187094731,0.701978113256742,0.3647322063444119,-0.3372459069123301,-0.1515923405575287,-0.12111311415529012,0.030479226402238588,-0.27264977641517657,-0.4403412196133247,-0.1676914431981481,-0.24491046605127126,-0.47831118565270503,0.21899613161828577,0.4523968512197195
13161,6,-0.24092167529479486,-0.31184355609813763,-0.07092188080334277,0.23603790594703195,0.1124457669476607,-0.12359213899937124,0.06834448240257812,0.2584606380501464,0.19011615564756829,-0.4077425682292963,-0.4330749935554739,-0.025332425326177632,-0.30577410878283173,-0.454704654578466,-0.16035167595408006,-0.011421130158445814
13163,5,0.12837112749101964,0.1334345672205409,0.005063439729521252,0.6756982655738554,0.3957532736055079,-0.2799449919683475,-0.15493600969112709,-0.14684502046615155,0.008090989224975531,-0.2638041118671176,-0.4457817398630374,-0.18197762799591977,-0.8187759578568762,-0.8351930302142717,-0.01712744513533382,-0.000710372777938284
13165,3,0.007090105973036203,-0.027625249992043435,-0.03471535596507964,0.5086288194575102,0.8549543954790981,0.346325576021588,-0.10774645725185672,0.06238765987135095,0.17013411712320767,-0.3398428986819682,-0.2649262480977492,0.07491665058421904,-0.2547931963545529,-0.4551779257919736,-0.3169833364553013,-0.1165986070178806
13167,3,0.013005122729880518,-0.04212952499508969,-0.05513464772497021,0.5560926298975957,0.81335997669392,0.25726734679632435,-0.09080108685849521,0.07202628262384203,0.16282736948233723,-0.3033464744809261,-0.26925602118352754,0.03409045329739857,-0.7354390032284872,-0.8674791673567062,-0.3293743539217644,-0.19733418979354544
13169,5,0.19318459362081733,0.0797730846256716,-0.11341150899514572,0.6805757037122931,0.29757816786660163,-0.3829975358456915,-0.17184759388898208,-0.11093830204030568,0.0609092918486764,-0.2496103532022758,-0.46575369524268234,-0.21614334204040656,-0.23481564187848059,-0.25838097903139884,0.4202028035913796,0.4437681407442978
13171,5,0.17573299097400621,0.08108874895757266,-0.09464424201643355,0.6294082031091712,0.35711671698728226,-0.27229148612188897,-0.1489406409913499,-0.11054090847517196,0.03839973251617794,-0.2709063391062349,-0.4457900831298133,-0.17488374402357837,-0.21937472468183417,-0.08191808592862615,0.052592726151592134,-0.08486391260161588
13173,6,-0.2881821988314654,-0.20804572667598417,0.08013647215548123,0.1403051462188548,0.31345192248880593,0.17314677626995115,0.0984002708475337,0.28846297181912123,0.19006270097158753,-0.4075484052974311,-0.5697376441507501,-0.16218923885331904,-0.7746884558658816,-0.9220051173808251,-0.20208261122358473,-0.05476594970864124
13175,3,-0.08901610617888453,-0.07197900738992105,0.01703709878896348,0.4362629995107153,0.7257593465067363,0.28949634699602106,-0.02346607618472153,0.07593001421569678,0.09939609040041832,-0.3295742975076987,-0.28086708330762655,0.048707214200072124,-0.11318338895927077,-0.24390863660836715,0.29857055067216975,0.4292957983212662
