AreaKey,regime,fitted_shared_regime_aware,residual_shared_regime_aware,positive_same_regime_count,Intercept,PctFB,PctBlack,PctRural
13089,1,4.355666043778459,-0.52532807354905,53,0.22509932745424627,0.7937348396283931,0.012785423869161261,-0.21529735682423956
13091,4,-0.04998551346611914,-0.4689656453072639,22,-0.06253826362564745,-0.029599605904218895,-0.14535360901670058,-0.22734286591475822
13093,4,-0.2530312876790496,-0.0017930009119777046,22,-0.05967541075656333,-0.050922839412804954,-0.16189088912948568,-0.19810872511884314
13095,2,0.5059911951650872,0.5598188671556644,19,-0.4720369232049405,0.05449520851776449,0.24952312725344927,-0.29571461697817464
13097,1,0.668238304115492,-0.48285114240259297,53,0.2118206337102876,0.8001919907205133,0.017397473470065816,-0.21164163777092107
13099,4,-0.0716315351486452,-0.20080121145453908,22,-0.05754575196460864,-0.09077991290744483,-0.18331359430470037,-0.1506369376110951
13101,6,-1.0271390026741574,-0.07289127050040856,21,-0.20242700931682694,0.08128685223788328,0.23770814085124414,-0.5791525714965542
13103,4,-0.1653616601189603,-0.42402333070305104,22,-0.05693876758693563,0.0055416509652509716,-0.11877623663013942,-0.2827602119212217
13105,1,0.08783246743734999,-0.606783626210733,53,0.26523655323303474,0.7664725333317945,0.013881858970855698,-0.23736490364196056
13107,3,-0.3321931886057247,0.0069350679660691306,17,-0.14534339346745817,0.39491509968432303,-0.03085436627421123,-0.24154383007579816
13109,4,-0.3969044624199991,-0.01639594828044172,22,-0.06046267736405192,-0.005472459065957447,-0.1258311214062171,-0.26472694522237566
13111,1,-0.4268523944519933,-0.12731568034570395,53,0.23084653676039163,0.781855824860245,0.038345508414884766,-0.22420768284846368
13113,1,1.4526707217450459,1.1626836456455267,53,0.2134447987931022,0.8045399110765448,0.0058401418688185935,-0.2067757274903752
13115,1,0.4322594357398594,0.052471512179709356,53,0.2106984271943521,0.7956980317339599,0.03010213878579615,-0.21572400363056146
13117,1,0.022335849088765458,0.7969558010617874,53,0.2313859947635467,0.7852343820683935,0.02557969494916046,-0.22210215816892442
13119,1,-0.34809774241682584,0.09327345382579855,53,0.256330156616622,0.769470438214316,0.025013537297791766,-0.23433269218904929
13121,1,2.6986273533110676,0.9380175787846139,53,0.21807427964305548,0.7972368252223923,0.015268543260268996,-0.2132068525405284
13123,1,-0.5072560228165399,0.0939556121160991,53,0.22810926515483249,0.7841187732262822,0.0357809060146293,-0.2228183344977906
13125,5,-0.4652077420791558,-0.5291717830224678,27,0.13111647568803422,0.41107879359301286,-0.147323901069641,-0.438572323370385
13127,6,0.867502295077333,0.708953049595973,21,-0.1955702624719879,0.03943019468964436,0.22887705358229182,-0.5846432157196831
13129,1,-0.21839754003816667,-0.08925212258933193,53,0.21936913843308536,0.7896906802642005,0.03357996991071627,-0.21934641136598376
13131,2,-0.26354017246786704,-0.30823636034198715,19,-0.47008979239968496,0.04578773946408679,0.24429226230011072,-0.29825359320341926
13133,5,-0.36169853498759985,-0.016384959688526712,27,0.12927423326258516,0.4180024100575704,-0.14474399246704917,-0.43545000465179184
13135,1,3.171616313904788,0.11285945794775198,53,0.23150192699680888,0.7871779830447361,0.01933514721045726,-0.22051440369649528
13137,1,1.1722167642350447,-0.9868296025221457,53,0.24864028596128218,0.7727014276111137,0.03250736362427631,-0.23121173698103709
13139,1,2.3133364130039036,-1.5292616788776647,53,0.2402683595275879,0.7793694053453388,0.026688247637028595,-0.2263797964554621
13141,5,-1.07805528140535,0.3478026264860822,27,0.1272590057909743,0.4112460734969491,-0.14350719128671463,-0.4395858996211882
13143,1,-0.08995776259102894,-0.5170356862431394,53,0.20534536915725082,0.8018755584757322,0.022278684015482997,-0.21142545419782
13145,3,-0.21036341427549557,0.6774859041829073,17,-0.0042254322878100825,0.3108895486368199,-0.13572077193631327,-0.22744948394273865
13147,1,-0.2831529799012622,-0.04210514073839339,53,0.26214620666989863,0.7666853759351346,0.022241907025156216,-0.2367333920915261
13149,1,-0.5476663400263603,-0.37627935302663507,53,0.1987678873921888,0.8121106670834215,0.009384212490968769,-0.2030166864973826
13151,1,0.08063362518519185,-0.12415641763033464,53,0.22288263819383297,0.8013162340226787,-0.000773996057668036,-0.2076971016955522
13153,3,0.6849560926124442,0.20476938958673696,17,-0.08592758187844199,0.34270595248472113,-0.0726457655986239,-0.2391689185131722
13155,2,-0.41965379548138504,-0.04647198925552676,19,-0.475958809704084,0.07586059019185873,0.248996970147198,-0.287088207021925
13157,1,-0.16267717155363878,-0.1801894070981738,53,0.24634707004722317,0.7771685551052507,0.020066185123468694,-0.22823010358764773
13159,5,-0.4724122600910045,0.446497925658019,27,0.1190203402270296,0.4129419685499222,-0.13619553323079034,-0.4401984796433147
13161,6,-0.2842189546951753,-0.18190683004173652,21,-0.20499235465556878,0.05530886736551916,0.23787760167701438,-0.5743737477721336
13163,5,-0.8401824076148094,0.004279004622599447,27,0.13040597046544644,0.408196178304643,-0.14729453537684192,-0.44020037929178996
13165,3,-0.33119437459167167,-0.24058215821818252,17,-0.153829638812505,0.41265288494919306,-0.02065569053618138,-0.24390719334957778
13167,3,-0.6805903803345743,-0.3842229768156773,17,-0.13659306549806696,0.3873803387193394,-0.035887847196239886,-0.2411034809695334
13169,5,-0.26612932101590486,0.45151648272880385,27,0.11333789872734411,0.4017699616874794,-0.1318036303264045,-0.446864653870404
13171,5,-0.09290668575686137,-0.07387531277338066,27,0.10881706155027941,0.4063718036229818,-0.1283111955261397,-0.444593692698098
13173,6,-0.8719761194913875,-0.10479494759807884,21,-0.20527166339945055,0.08615498692807261,0.2406157457002687,-0.5759345866588385
13175,3,-0.1817752675075437,0.36716242922044273,17,-0.12510618502303145,0.37212102805251435,-0.047040963212389375,-0.2392039873844522
13177,4,-0.008782473478943419,0.4935134213985122,22,-0.06057229475148325,-0.06897563300283055,-0.1699259691801025,-0.17680414479747386
13179,6,0.8252171757708759,-0.39331160188777814,21,-0.19563326454381752,0.027356109365723066,0.2294367661768144,-0.583197112928552
13181,5,-0.7310298347653382,0.2472955920162691,27,0.13774342515773952,0.4217375170847429,-0.15265671155681293,-0.43079414912808195
13183,6,-0.8903771249786266,-0.12161085813515393,21,-0.196547915948856,0.033917034328582105,0.22997418882946347,-0.5828516479058052
13185,6,0.36880368962194005,0.5737471666137124,21,-0.205082366799879,0.09165896083142167,0.2413009524963967,-0.5763378042205105
13187,1,-0.11883242062461674,0.14574346022810222,53,0.23601679700532135,0.7802781013554698,0.0330635657114185,-0.22551630835356679
13189,5,-0.18241473242538803,0.08606656594377426,27,0.13506925842971657,0.416873221771776,-0.15055466255092506,-0.43426723490378394
13191,6,-0.6529046991310673,0.25721274644278347,21,-0.19494813137425007,0.032585484105113194,0.2284326246089008,-0.5846846207048021
13193,3,-0.220248777345538,0.07107523682745295,17,-0.054398771083909725,0.3230901815553464,-0.09246767421819965,-0.24151676214849227
13195,1,-0.21977271907683632,0.0001653465101229823,53,0.2575286585238007,0.7705522489646157,0.016735253528866956,-0.23380712857875813
13197,3,-0.5548000115440097,-0.5628387196427131,17,-0.020852953677306135,0.3097627092924693,-0.11929069367078504,-0.2371996199639526
13199,1,-0.4352644944956291,-0.31259661843579567,53,0.20345384385599546,0.8184210455769967,-0.0063068068960444035,-0.19423402027271863
13201,2,-0.8211352611025808,0.3374010183535117,19,-0.4678797849710031,0.039943337611361485,0.24642411583894763,-0.2999603349136836
13205,2,-0.04767042391594062,-0.5064976508817567,19,-0.47091204695085775,0.04916036400826615,0.2460905522198342,-0.29727145417764117
13207,5,-0.06974284744700612,0.41360613126931867,27,0.11013149155689492,0.4039747018998694,-0.12932343298114007,-0.4458444053386445
13209,4,-0.33390385300088177,0.18473031248279673,22,-0.06222262599237647,-0.015786540181400133,-0.1341145811977302,-0.24802738519080073
13211,5,-0.08243695230383478,0.09173953389516327,27,0.12489758386887945,0.4174416166882274,-0.140897904456313,-0.4367391489783678
13213,1,-0.39102713336188455,-0.5681354757154249,53,0.22419088874751114,0.7858740058741431,0.037245708887803486,-0.22167506560759234
13215,3,1.052924426644672,-0.057548196372548266,17,-0.0065742256568193935,0.3080895685985218,-0.13303549344831478,-0.23124251376526725
13217,1,-0.03699013021279507,-0.21783415837823222,53,0.23527579765081807,0.7914558288621625,0.0010475106732020234,-0.21565131095853862
13219,1,-0.06175662202477922,3.1349308977314343,53,0.25179480405744015,0.7773000741900651,0.006094273530548755,-0.2280168821675448
13221,1,-0.3158810215781769,0.6421358473883325,53,0.2626299578428213,0.7704150788957023,0.0041677213228071275,-0.23403627336535138
13223,1,-0.31074307351102937,-0.278641917310982,53,0.2127498998662229,0.7969998406246732,0.02375903732614887,-0.21437810982593172
13225,3,0.049565443888335836,0.6992923742135887,17,-0.07005634332619431,0.3349025819240699,-0.07959421827897364,-0.2411581581024035
13227,1,-0.6593993819243189,0.3165328032725063,53,0.22590666980450724,0.786733214288807,0.03127133911386043,-0.22115638248356007
13229,6,-0.5209841382423819,-0.2973108067376712,21,-0.20021548123599173,0.05323445959868611,0.23338780052536623,-0.5801948086460396
13231,5,-0.43137156342873845,0.14133035881339717,27,0.10748191274278991,0.40789597576959863,-0.12729936015179427,-0.4437967259498279
13233,1,0.10073864598766634,-0.8309913009069341,53,0.20875668296404198,0.7982806029697282,0.02624599731850652,-0.2139269296937143
13235,4,-0.016978369474670033,-0.026544422970472763,22,-0.06199349260240257,-0.038310766737751134,-0.15191748793650248,-0.2152215659058665
13237,5,0.3801425500861407,-0.24758076240971294,27,0.12331165431391708,0.41210783294599596,-0.13962037350220236,-0.4399642825189453
13239,4,-0.4452805698874106,-0.19692979497107188,22,-0.04634676289923195,-0.08886889557540334,-0.1916711241641203,-0.14738968409445474
13241,1,-0.06345350284232801,0.17840683250659875,53,0.2503523958396473,0.7709317833302463,0.03636996124522429,-0.23221375019152785
13243,4,-0.2685981561427163,-0.6025221628738079,22,-0.05070579031999274,-0.08541944796556578,-0.18657882662048392,-0.15339411454259996
13245,5,1.6106210150674025,-0.49198557871017967,27,0.13686903825260419,0.4142140657522877,-0.15263217100744994,-0.4349557103490814
13247,1,0.8739129919760877,0.3855901084783917,53,0.23035551818115124,0.7920557040957718,0.008128930081094443,-0.21601317954983976
13249,3,-0.5652244885497144,0.04627332977633136,17,-0.03318885840702265,0.3102374987431676,-0.10725814391655569,-0.2434787286177113
13251,3,-0.43611498230386003,0.02281457160341921,17,-0.15913892305029675,0.42193209783936014,-0.0159084500779082,-0.2448935618711283
13253,2,-0.24729791122777608,-0.30687016356992114,19,-0.46677360206562013,0.036552018920109446,0.2449259828403685,-0.30081340477336715
13255,1,0.10585297344900418,-0.0789419338455187,53,0.21848198763344268,0.8068912848313883,-0.005254626195716705,-0.2025692663539062
13257,1,0.2529817100744854,0.12609848977214116,53,0.255120673748625,0.7695249424136321,0.02853583251768127,-0.23403479299124316
13259,4,-0.5470896181618469,0.02813845938846382,22,-0.04599605729718221,-0.0801683504122894,-0.18794151591606728,-0.15678383234429855
13261,4,-0.05598636277184357,0.9281033869588677,22,-0.05521963944313544,-0.06684148703380596,-0.1741791834746772,-0.17687984961961933
13263,3,-0.704030200589576,0.026602919706779304,17,-0.02020172890144123,0.3159589002482075,-0.12078207525221754,-0.23135492972593757
13265,5,-0.7563526960159664,-0.18520145504918595,27,0.13191456404009816,0.4170278680615427,-0.1474361811240246,-0.4352228075725688
13267,4,-0.16972180568656714,-0.6133562232691717,22,-0.06181994450515983,-0.010457864181334459,-0.12868318624537545,-0.2569842991643084
13269,3,-0.5628472892519133,-0.1145799916308834,17,-0.03514143394645283,0.31805762452706876,-0.10617409432186944,-0.23801958815562163
13271,2,-0.4796509235681277,0.0663505128676869,19,-0.4769043634390938,0.09051378703181245,0.25181857588224166,-0.2809021194416282
13273,4,-0.21424943100301022,-0.09340023162448838,22,-0.05575487999979378,-0.0776664684418718,-0.17867385155331802,-0.16465730412026022
13275,2,-0.1756767326134115,0.6075823064965094,19,-0.47158299733453224,0.05066535016176488,0.2440117699734255,-0.29651516083185914
13277,2,-0.19076083446784114,0.7283171564238813,19,-0.47479952524895674,0.0668604803246167,0.2476896852127845,-0.2906994673913746
13279,4,0.2946471572969341,-0.21491074365697732,22,-0.061819981860194606,-0.012244654656951487,-0.13110050922353275,-0.253694272617526
13281,1,0.07383057357519279,0.0059058400647639675,53,0.24404278730400045,0.7742139259770272,0.03830777264614221,-0.22958200840977364
13283,3,-0.3096946274486929,-0.5086003175313601,17,-0.13637750168175722,0.38159213256909325,-0.039889620311518104,-0.23974233801133604
13285,1,0.29238341888583574,0.17473907102157604,53,0.1958894977797943,0.8191300894365312,0.0006456239005972475,-0.1962610280798253
13287,2,-0.05364871777791658,-0.606170105092723,19,-0.47528575400174033,0.07141151780280307,0.2507277106505919,-0.28921224432625886
13289,5,-0.8193706022166932,-0.26305121294571554,27,0.10923197472672201,0.39334887958790965,-0.12982341826858163,-0.45196156527567427
13291,1,-0.22866753947780932,0.07949399895972428,53,0.2384505303789974,0.7778758518671902,0.0368192641510765,-0.2270288098605016
13293,5,-0.0017899685767722023,-0.34107661007504037,27,0.10166704306330826,0.39904821561324644,-0.1230839932156487,-0.44831457401551805
13295,1,-0.08527081480991258,-0.36324651191484225,53,0.21538060191881175,0.7909050028217051,0.03643275904236143,-0.21870851197561247
13297,1,0.0013820529406761706,-0.27381479954386045,53,0.23920169322956764,0.7855679360481582,0.008923849539117235,-0.22115372943077083
13299,6,0.09585386279122632,-0.19220202927284008,21,-0.20075166791794577,0.06309696364815909,0.2343936515321756,-0.5802523676656661
13301,5,-0.8457640080639599,-0.34230855517139114,27,0.13201899413448107,0.413891977587841,-0.14788748193772142,-0.4368304892500337
13303,5,-0.33073371989408795,0.12873480533953194,27,0.1237908652032438,0.40349074982108235,-0.14188091202092096,-0.44442968537878885
13305,6,-0.10407514246539659,-0.13314068811347374,21,-0.1978547617858477,0.04265533921570844,0.23103738692363782,-0.5821578560155756
13307,4,-0.4049131021255636,-0.5542495069517459,22,-0.049527622655495845,-0.07707476904642976,-0.18375171951758446,-0.1618297100137167
13309,4,-0.3349428846352307,-0.07835752606521013,22,-0.06297160940076049,-0.021522101723977477,-0.13798532936870925,-0.2394970480939755
13311,1,-0.026982466239135833,0.4941049561465476,53,0.24261350045376856,0.7761507136765857,0.033630318537217374,-0.2284976984266588
13313,1,1.0784785034043962,-0.8930913416914972,53,0.2207733768951497,0.7876423980672647,0.03756133552364466,-0.22059959832783116
13315,2,-0.7971331906661007,0.20774819984408932,19,-0.4764574347774049,0.08381935400179319,0.25365139752626475,-0.284262800360562
13317,5,-0.09642453115376465,7.636467215088594e-05,27,0.13534576091641856,0.42174483111104916,-0.15030351441765677,-0.4316362396851986
13319,5,-0.7648812769337349,0.3867977822576083,27,0.11643316773120276,0.39878380056926016,-0.13558323348689647,-0.4483489722533646
13321,2,-0.46292345124276446,-0.3553714937372886,19,-0.47366595882395746,0.06099076026784839,0.24817086939628766,-0.2930975766199811
