AreaKey,K6,PctFB,PctBlack,PctRural,z_PctFB,z_PctBlack,z_PctRural
13145,3,0.4922844304005078,-0.1069116950680754,-0.2985102855828813,0.06410551766482889,-0.7644936670751372,0.4760709717754104
13153,3,0.3955751448153201,-0.0480752032488305,-0.3086401632206093,-0.3474356235528878,-0.06370228614973465,0.3088905036090368
13165,3,0.5086288194575099,-0.1077464572518567,-0.3398428986819683,0.13365818248210737,-0.7744363765302422,-0.20607010194389544
13167,3,0.5560926298975953,-0.0908010868584952,-0.3033464744809264,0.3356378641316832,-0.5726029709162795,0.39625595790940493
13175,3,0.4362629995107155,-0.0234660761847215,-0.3295742975076984,-0.17429065558294202,0.2294128130918669,-0.03660018205715766
13193,3,0.376575893854972,-0.0738174892850979,-0.3115879600461239,-0.42828590980193687,-0.37031424790561596,0.2602409472201786
13197,3,0.3605150871496347,-0.0950974415316545,-0.3267746878803541,-0.4966318052389312,-0.6237761158685385,0.009603737172757794
13215,3,0.401373932882348,-0.1049449947667529,-0.3264127580525314,-0.32275919414547355,-0.741068636496081,0.015576918707884625
13225,3,0.4754541592738942,-0.1123252857073633,-0.291597272453863,-0.00751479205557521,-0.8289740183429618,0.590161271054561
13249,3,0.3162378718741433,-0.0668819450002154,-0.3310576571117589,-0.6850511032841766,-0.2877061673320167,-0.061081104920658255
13251,3,0.463786081994104,-0.1041976667394642,-0.3643416211341079,-0.05716766468807493,-0.7321673403097473,-0.610389683630902
13263,3,0.508194920949652,-0.1249094930601723,-0.2872002220522476,0.13181175081821903,-0.9788623576361967,0.6627288746310718
13269,3,0.4621831844058369,-0.1205932076050154,-0.2928550173416898,-0.06398870879711756,-0.927451820551825,0.5694038259302877
13283,3,0.3879085294632814,-0.0229495940266095,-0.3621538099932248,-0.38006049108410356,0.2355645436525298,-0.574282703480401
13031,4,0.3694616918146307,-0.0502538761799865,-0.4023163300017602,-0.45856001232290405,-0.0896520864318481,-1.2371129110992027
13037,4,0.175708833787414,0.0156416725830032,-0.3621547353105097,-1.283064834421681,0.6952185132008105,-0.5742979746398784
13043,4,0.3760115752013668,-0.0426492945055104,-0.389213461613004,-0.430687337351627,0.0009247839462897922,-1.020867093539066
13061,4,0.1802550120094558,-0.0092681077059183,-0.3665826466173528,-1.2637188185519828,0.3985223848719664,-0.6473748973580923
13081,4,0.2274765827030411,0.048966044221653,-0.341929553402081,-1.062769975059464,1.092139398471574,-0.24050762680705356
13091,4,0.304149370345481,0.056706715862186,-0.3459146211158274,-0.7364930685992401,1.1843372131360588,-0.30627599142949635
13093,4,0.2930322601018972,-0.0011404950674369,-0.3239472789760226,-0.783801330768725,0.4953289875165704,0.056266447348389044
13099,4,0.1593420366870806,0.0230254776603627,-0.3669450969674805,-1.3527128554570227,0.7831657513288702,-0.6533566694375237
13103,4,0.3436727747905458,-0.0484516174665311,-0.4202026654100669,-0.5683033557737468,-0.06818569145256535,-1.5323036364249012
13109,4,0.3006531392670748,-0.0090611309113338,-0.4226463831372157,-0.7513710911103331,0.4009876500366875,-1.572634022269802
13177,4,0.2005435500462769,0.0290142210835072,-0.3501975737078252,-1.1773820407876845,0.8544966489358652,-0.3769605589111209
13209,4,0.300642065899493,0.0210719849656335,-0.392497804349593,-0.7514182132279681,0.7598980342907313,-1.0750709028996823
13235,4,0.3019771513824786,0.0423028337571587,-0.3315657690203826,-0.7457368290675286,1.0127750394075585,-0.06946683175789514
13239,4,0.2219666711161086,-0.0461235971547214,-0.3676369811418684,-1.0862171062090116,-0.04045704008858527,-0.6647753187369255
13243,4,0.2035146492105309,-0.0250848137487538,-0.3603623094475749,-1.1647386887731457,0.21013230710352437,-0.5447163147585297
13259,4,0.2711913547529425,-0.0701413886190629,-0.3563840289834605,-0.8767441237812883,-0.3265288422412895,-0.4790599648722582
13261,4,0.2653290928585594,-0.0268896261919159,-0.3399688130973173,-0.90169066263258,0.1886354950869178,-0.20814815576248621
13267,4,0.2794801313649734,0.0116879527474162,-0.4226134366036724,-0.8414716826131736,0.6481264331378913,-1.5720902825427086
13273,4,0.2105622279752327,-0.0036747816453943,-0.3550998534561361,-1.1347480980031177,0.4651435339704335,-0.457866316385696
13279,4,0.2990951304374505,0.0101827439953252,-0.4061864131045805,-0.7580011135315624,0.6301981493918195,-1.3009836041234257
13307,4,0.2511197699379894,-0.0440183972744553,-0.3515727981751098,-0.962157668828292,-0.015382364736627735,-0.39965685184739463
13309,4,0.2850065344180891,0.0489352757652282,-0.3783701962821306,-0.8179543729200427,1.0917729206548283,-0.841913088436768
13009,5,0.7244111580145961,-0.1714052381642977,-0.2367488250344566,1.0519082690902577,-1.532665217242073,1.4953636284476677
13021,5,0.5988671708019963,-0.1610466245140614,-0.2653064085397653,0.517662612555192,-1.4092855435061995,1.0240578189543335
13033,5,0.5904169718961528,-0.1459905038551663,-0.3069444791652628,0.48170324753471305,-1.2299546680294366,0.33687556565749227
13035,5,0.6802794792121625,-0.1489178391711418,-0.2680163590365568,0.8641082936452007,-1.264821657801984,0.9793336071757087
13073,5,0.6906711873776318,-0.1696568908831845,-0.2822912539723533,0.9083296464526475,-1.5118409521034821,0.7437450143279564
13079,5,0.52637626121698,-0.1431040196476324,-0.2811213396112004,0.20918146229119686,-1.1955742488156011,0.7630529307319663
13125,5,0.7249394037791245,-0.1688343620535597,-0.2488468654669364,1.054156190408898,-1.5020439520353173,1.2957011906838758
13133,5,0.7216328209890474,-0.1549187976101848,-0.2880367095701676,1.040085205945255,-1.3362980463720675,0.648923735036853
13141,5,0.7425943286745987,-0.1690990379490242,-0.2478962587561841,1.1292857697003968,-1.5051964613122142,1.3113897192751562
13159,5,0.7019781132567419,-0.1515923405575287,-0.2726497764151768,0.9564456588065409,-1.2966771859257722,0.9028650737668846
13163,5,0.6756982655738554,-0.1549360096911271,-0.2638041118671178,0.8446131864539649,-1.3365030565213678,1.0488512735290056
13169,5,0.680575703712294,-0.1718475938889819,-0.2496103532022748,0.8653688610054404,-1.537934040545034,1.2831008176489866
13171,5,0.6294082031091721,-0.1489406409913498,-0.2709063391062339,0.6476283259156823,-1.2650932463786833,0.9316382412178161
13181,5,0.7030836062404839,-0.1619177109868188,-0.3026151128421407,0.9611500244875036,-1.419660905348379,0.4083261314636967
13189,5,0.7147294239451718,-0.1690920203671122,-0.2722407571718288,1.0107081727004692,-1.5051128760955093,0.9096154049196817
13207,5,0.6430225668688934,-0.1631728332953134,-0.2647520370203634,0.705563515538125,-1.4346104522809597,1.0332070005600948
13211,5,0.7169108165362097,-0.1463285177034849,-0.2892054420625728,1.0199909710473645,-1.2339806931069146,0.6296353238408632
13231,5,0.6208312644900038,-0.1320631383182343,-0.2722645893922776,0.6111296268907828,-1.064068201561241,0.9092220850875408
13237,5,0.725437519662864,-0.1645764575303334,-0.2626295040584544,1.0562758956472567,-1.4513287802360315,1.0682366491857505
13245,5,0.6614952699569985,-0.1651712597635782,-0.28294723853105,0.7841731057574453,-1.45841336780277,0.7329188415394139
13265,5,0.7284531495409918,-0.1649579256544008,-0.2751484873487573,1.0691087457094337,-1.4558723817523402,0.8616270965051851
13289,5,0.5823230167502654,-0.127671483331909,-0.2705614711884523,0.44725985859281714,-1.011759950894804,0.9373298380970873
13293,5,0.5594251702033087,-0.1409899009137239,-0.2781700976656473,0.3498193094010647,-1.1703933425248663,0.8117593443506469
13301,5,0.7328990976948214,-0.1704873167311593,-0.2545873108833594,1.088028237937614,-1.5217320122052003,1.200962597926663
13303,5,0.6895573596374391,-0.1422050948008604,-0.2513261964420299,0.9035898126657971,-1.184867308866618,1.2547830544556784
13317,5,0.7076042311509623,-0.1539572226960479,-0.3075672212668822,0.9803872996200629,-1.3248448921967397,0.3265980164294651
13319,5,0.6731321706352369,-0.140147112321597,-0.2487866729500978,0.8336933080459933,-1.1603550318941225,1.2966945899632227
13001,6,0.2275908401754463,0.0584064830349687,-0.4267259297329667,-1.0622837585570697,1.2045828489215091,-1.6399616380787088
13003,6,0.1651207350678613,0.0954137813430003,-0.412211776356171,-1.3281219166243228,1.645370443213813,-1.4004243955424323
13005,6,0.2047839017894346,0.0724098822061657,-0.4258329865258647,-1.1593374529801725,1.3713749389900556,-1.625224770690173
13025,6,0.1818171731486824,0.0659801754001863,-0.4524239708390323,-1.2570711262015208,1.29479180202549,-2.0640744158155138
13029,6,0.275181552269614,-0.0055417333413723,-0.44326670456023,-0.859764053772927,0.4429065919521214,-1.912945634366809
13039,6,0.1714039591968825,0.0649649805791117,-0.4632093293881358,-1.3013839957210984,1.2826999903186524,-2.242072744725806
13049,6,0.1580449467858865,0.0777408906713619,-0.4483301903192165,-1.3582325514714162,1.4348716681207998,-1.9965118875847496
13051,6,0.275218739209869,-0.0150274613984456,-0.450294130925589,-0.8596058067572621,0.3299237090735591,-2.028924175449063
13065,6,0.141772418038922,0.0944938755112769,-0.4260652980245124,-1.4274794186207438,1.6344136023451343,-1.6290587701216863
13069,6,0.1838504672285812,0.0941094459652458,-0.4058431345788865,-1.248418553069485,1.6298347278388277,-1.2953182380953858
13101,6,0.1288786411126793,0.0969770361884702,-0.4237348454267754,-1.482348189894609,1.663990104040308,-1.5905976780668183
13127,6,0.196231461871171,0.0485022649324142,-0.4638291739656618,-1.1957318991066286,1.0866154027590365,-2.252302474083567
13161,6,0.2360379059470318,0.068344482402578,-0.4077425682292964,-1.0263377264201943,1.3229526579485096,-1.3266659224685717
13173,6,0.1403051462188548,0.0984002708475336,-0.4075484052974309,-1.4337233145988102,1.680942008398747,-1.323461515563504
13179,6,0.250932381114582,0.0129676725181055,-0.4491890040019989,-0.9629550918448089,0.6633689562314514,-2.010685491520547
13183,6,0.2320345939035047,0.0304886892193938,-0.4515405072896805,-1.0433736045892303,0.8720587864652902,-2.0494939978607625
13185,6,0.1300924911694624,0.0998018337207366,-0.4069733092580695,-1.4771827165420457,1.6976357838261331,-1.3139703026841916
13191,6,0.2183985360149564,0.0330365265384332,-0.4619265844214821,-1.1014011124051246,0.9024056405684929,-2.220902705784317
13229,6,0.1901348436574855,0.0685533397980698,-0.4403104309825702,-1.2216757286163478,1.3254403226286684,-1.8641561801980526
13299,6,0.1596737854357207,0.0841526548903087,-0.4382116166017604,-1.3513011165760376,1.5112410940030903,-1.829517975934728
13305,6,0.207335540851577,0.0520907492768904,-0.4515271236606945,-1.148479090773735,1.129357225417676,-2.0492731184543507
