id,x,y,true_regime,initial_regime,refined_regime,true_boundary_node,true_Intercept,ols_Intercept,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,oracle_grgwr_Intercept,true_X1,ols_X1,gwr_X1,mgwr_X1,grgwr_X1,oracle_grgwr_X1,true_X2,ols_X2,gwr_X2,mgwr_X2,grgwr_X2,oracle_grgwr_X2,true_X3,ols_X3,gwr_X3,mgwr_X3,grgwr_X3,oracle_grgwr_X3
10,0.41666666666666663,0.0,1,2,2,True,0.08122092484441946,-3.996802888650564e-17,0.16929468406872097,0.06985977586747735,0.10313589236268017,0.09841726483638609,0.8795274058413546,0.22831963001337674,0.49439059176855804,0.3750501932229114,0.8144025562332531,0.8112902951600105,-0.5832676101472514,-0.1579790117792094,-0.4872778343745425,-0.43472332193709645,-0.6178997642349358,-0.6159054916495544,0.28924638324047175,0.12621233924773478,-0.02222431186752712,0.021520025459835508,0.3234340058410176,0.32825158076868877
11,0.4583333333333333,0.0,3,3,3,True,0.03857373933452335,-3.996802888650564e-17,0.1692197060924859,0.06729768377945228,0.012828248257773393,0.012828248257773393,0.29317580194711823,0.22831963001337674,0.4480572709221295,0.31516885118507815,0.29035763118857183,0.29035763118857183,-0.2916338050736257,-0.1579790117792094,-0.4452827784501213,-0.37783516042474824,-0.3149466272686265,-0.3149466272686265,-0.5784927664809435,0.12621233924773478,-0.13092702871647469,-0.1391589083159933,-0.5446565680796418,-0.5446565680796418
12,0.5,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.14545787682861036,0.06474198793978742,0.012494450712567658,0.012494450712567658,0.29317580194711823,0.22831963001337674,0.39266247750749667,0.2721842541745583,0.2896318993588092,0.2896318993588092,-0.2916338050736257,-0.1579790117792094,-0.3959108332157864,-0.3459521797113134,-0.31409187275915534,-0.31409187275915534,-0.5784927664809435,0.12621233924773478,-0.24766857560276115,-0.29359123265061127,-0.5441238219621759,-0.5441238219621759
13,0.5416666666666666,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.11255401880363182,0.06223144831715113,0.012149461506176306,0.012149461506176306,0.29317580194711823,0.22831963001337674,0.3389921747148423,0.24747326065777142,0.288923834317128,0.288923834317128,-0.2916338050736257,-0.1579790117792094,-0.34909739252100963,-0.3329638262602507,-0.3130541082596835,-0.3130541082596835,-0.5784927664809435,0.12621233924773478,-0.3636358917666808,-0.42428365381669597,-0.5433723163705659,-0.5433723163705659
14,0.5833333333333333,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.07622636829806949,0.05978207430308147,0.01179858432752149,0.01179858432752149,0.29317580194711823,0.22831963001337674,0.297607792474596,0.23941138807827625,0.288284284909184,0.288284284909184,-0.2916338050736257,-0.1579790117792094,-0.3262119211006877,-0.3242938823671163,-0.31178281301613153,-0.31178281301613153,-0.5784927664809435,0.12621233924773478,-0.45587619683085384,-0.5155872784083245,-0.5423048325560205,-0.5423048325560205
15,0.625,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.0335243141631479,0.05741940288971513,0.011448373274927148,0.011448373274927148,0.29317580194711823,0.22831963001337674,0.2702680212316804,0.24119190727293532,0.28780168606439915,0.28780168606439915,-0.2916338050736257,-0.1579790117792094,-0.3300211966389076,-0.3339017932855353,-0.3102117321126333,-0.3102117321126333,-0.5784927664809435,0.12621233924773478,-0.5094816905405448,-0.5576756019176355,-0.5407732441894869,-0.5407732441894869
16,0.6666666666666666,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.010048313694662359,0.05515654549395657,0.011103707088122812,0.011103707088122812,0.29317580194711823,0.22831963001337674,0.2579716176565408,0.2493956982092995,0.2876277310268545,0.2876277310268545,-0.2916338050736257,-0.1579790117792094,-0.3472636657871265,-0.34671807523747367,-0.3082542279681687,-0.3082542279681687,-0.5784927664809435,0.12621233924773478,-0.5267490339401573,-0.5609269081670389,-0.5385489479395054,-0.5385489479395054
17,0.7083333333333333,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.029680470875064285,0.053002220420433885,0.01075883939103839,0.01075883939103839,0.29317580194711823,0.22831963001337674,0.2628178652957438,0.2523730672118614,0.28801860618071634,0.28801860618071634,-0.2916338050736257,-0.1579790117792094,-0.35463565829397103,-0.3644584893873908,-0.30579732590119424,-0.30579732590119424,-0.5784927664809435,0.12621233924773478,-0.5235975262189995,-0.5590008974999034,-0.5352777577356767,-0.5352777577356767
18,0.75,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.028034733305654463,0.051192504662797504,0.011014265157674629,0.011014265157674629,0.29317580194711823,0.22831963001337674,0.2744878894007081,0.24154247298656717,0.290647104007623,0.290647104007623,-0.2916338050736257,-0.1579790117792094,-0.3395690252741246,-0.36868917108906585,-0.3020595965909582,-0.3020595965909582,-0.5784927664809435,0.12621233924773478,-0.5110691366911932,-0.5546409712109648,-0.5314833542144424,-0.5314833542144424
19,0.7916666666666666,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.014780221061271396,0.049188683340269115,0.011809198565438148,0.011809198565438148,0.29317580194711823,0.22831963001337674,0.28339462659935616,0.24305916968326002,0.29401532187365587,0.29401532187365587,-0.2916338050736257,-0.1579790117792094,-0.3115627836323732,-0.3469205464560155,-0.2978753701913275,-0.2978753701913275,-0.5784927664809435,0.12621233924773478,-0.49983781682649825,-0.543813414957276,-0.5293704744347052,-0.5293704744347052
20,0.8333333333333333,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.000563436649257745,0.04733612445465988,0.01252354043491876,0.01252354043491876,0.29317580194711823,0.22831963001337674,0.2893935757404463,0.2594586692346364,0.2965262114280482,0.2965262114280482,-0.2916338050736257,-0.1579790117792094,-0.286473361314934,-0.30823223503348524,-0.29418078506023354,-0.29418078506023354,-0.5784927664809435,0.12621233924773478,-0.4902377956124885,-0.5220451056779432,-0.5282776765892466,-0.5282776765892466
21,0.875,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.01195618065203442,0.04596777511540098,0.013176316121702376,0.013176316121702376,0.29317580194711823,0.22831963001337674,0.2981182869176189,0.27991602278982697,0.2984165399526062,0.2984165399526062,-0.2916338050736257,-0.1579790117792094,-0.2642216803985991,-0.26894241251741086,-0.2909392002241417,-0.2909392002241417,-0.5784927664809435,0.12621233924773478,-0.4828196416278362,-0.5024964874781572,-0.5278296749700879,-0.5278296749700879
22,0.9166666666666666,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.020559007447987627,0.04466042972297766,0.013777530528624545,0.013777530528624545,0.29317580194711823,0.22831963001337674,0.30512990468964535,0.2998300957963579,0.2998584153737169,0.2998584153737169,-0.2916338050736257,-0.1579790117792094,-0.24555884434357636,-0.23210261707501156,-0.2880993210011351,-0.2880993210011351,-0.5784927664809435,0.12621233924773478,-0.4788088594290598,-0.4879476305595561,-0.5277842318968043,-0.5277842318968043
23,0.9583333333333333,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.026966675434778372,0.043604279561405265,0.014332923094885595,0.014332923094885595,0.29317580194711823,0.22831963001337674,0.310665096043002,0.3154946677152295,0.3009737359400131,0.3009737359400131,-0.2916338050736257,-0.1579790117792094,-0.2281141713778923,-0.2034351979317481,-0.28560796498941365,-0.28560796498941365,-0.5784927664809435,0.12621233924773478,-0.4767401209110299,-0.47424270484565967,-0.527986608562615,-0.527986608562615
24,1.0,0.0,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.03154156802520173,0.042589578268548,0.014846469342262315,0.014846469342262315,0.29317580194711823,0.22831963001337674,0.3150143031586542,0.32691585790163924,0.30184845865606547,0.30184845865606547,-0.2916338050736257,-0.1579790117792094,-0.21416694132563333,-0.18200043564695081,-0.28341577679967145,-0.28341577679967145,-0.5784927664809435,0.12621233924773478,-0.4772093575849749,-0.46920975817688937,-0.5283381052620315,-0.5283381052620315
25,0.0,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.17001204208604084,0.09062519903087612,0.10992173981924719,0.10726138619663199,0.8795274058413546,0.22831963001337674,0.7301701037382714,0.6894181173985696,0.8166377627358461,0.8149219113925654,-0.5832676101472514,-0.1579790117792094,-0.6113643150770661,-0.6184440301569418,-0.6214773464040318,-0.6205655377760225,0.28924638324047175,0.12621233924773478,0.29945491240965844,0.2821776172226298,0.3264436722960105,0.32903326858421483
26,0.041666666666666664,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.16516931954814956,0.08958742009704064,0.10943021380553104,0.10669008312661993,0.8795274058413546,0.22831963001337674,0.7344754199344542,0.686940659525469,0.8163062031171353,0.8145379707152703,-0.5832676101472514,-0.1579790117792094,-0.6105023825609667,-0.6095344489212775,-0.6210704429697556,-0.6201290997989557,0.28924638324047175,0.12621233924773478,0.30077409171672137,0.2803704944904465,0.3263800312735422,0.3290535905098277
27,0.08333333333333333,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.15998485350798614,0.08820625310461261,0.10890929583746721,0.10608579525198819,0.8795274058413546,0.22831963001337674,0.7337627436020424,0.6928061848196827,0.815976179790723,0.8141530479160218,-0.5832676101472514,-0.1579790117792094,-0.6103195783418146,-0.6004079923766524,-0.6206379280576095,-0.6196657874714837,0.28924638324047175,0.12621233924773478,0.29974186213540976,0.2770023342568902,0.32626866718768155,0.32903084535445987
28,0.125,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.15007868785904013,0.086743443564917,0.10835745186687515,0.10544686286106418,0.8795274058413546,0.22831963001337674,0.745644626205051,0.6955557515540172,0.8156498391263338,0.8137691704107264,-0.5832676101472514,-0.1579790117792094,-0.6105089322727261,-0.5927739444993949,-0.620177866088093,-0.619173634845922,0.28924638324047175,0.12621233924773478,0.30124476909236747,0.27483504218009336,0.3261035269346365,0.3289593153889585
29,0.16666666666666666,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.13462643937591512,0.0850164572125422,0.10777320177656066,0.10477168972162906,0.8795274058413546,0.22831963001337674,0.7487840799409166,0.7132261453106709,0.8153297526283758,0.8133887904668077,-0.5832676101472514,-0.1579790117792094,-0.6129020712419133,-0.5913901034308945,-0.6196882121780515,-0.6186505731152437,0.28924638324047175,0.12621233924773478,0.29775798406383275,0.27303955594027585,0.32587790702753444,0.32883265930546673
30,0.20833333333333331,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.11726771508495196,0.08245884086099523,0.10715516610031578,0.10405879352067773,0.8795274058413546,0.22831963001337674,0.7443816401776029,0.747690812830714,0.8150189830274635,0.8130148528096205,-0.5832676101472514,-0.1579790117792094,-0.6095873824418025,-0.5998694187654344,-0.619166824261888,-0.6180944445158687,0.28924638324047175,0.12621233924773478,0.2904299360060188,0.26903149260284576,0.3255844025083927,0.32864386262267065
31,0.25,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.09583167391992779,0.07997791287048928,0.1061267327098489,0.10265857291287016,0.8795274058413546,0.22831963001337674,0.7216964876883516,0.774291819128902,0.8149733693777567,0.8127148913296032,-0.5832676101472514,-0.1579790117792094,-0.6049324584599903,-0.5977823710652684,-0.6189559730578607,-0.6176884543456143,0.28924638324047175,0.12621233924773478,0.27474678869961516,0.2761471521931125,0.3252177989575896,0.32867628744441013
32,0.29166666666666663,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.10641632291751951,0.07759177501171897,0.10514502415468896,0.10130380424754995,0.8795274058413546,0.22831963001337674,0.6757059552531435,0.7254628521603467,0.8149363095024,0.8124204216442447,-0.5832676101472514,-0.1579790117792094,-0.5955678279826274,-0.5823157662484981,-0.618739344271018,-0.6172707010790879,0.28924638324047175,0.12621233924773478,0.23809103026250608,0.28250136421292593,0.324833018694056,0.3286961599140624
33,0.3333333333333333,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.131817867962142,0.07492457526318821,0.10420847195770244,0.09999488304627761,0.8795274058413546,0.22831963001337674,0.6305518724193182,0.6195591505212725,0.8149072968223167,0.8121324305305129,-0.5832676101472514,-0.1579790117792094,-0.566237368841431,-0.5573654469352428,-0.6185184140638653,-0.6168442566717236,0.28924638324047175,0.12621233924773478,0.17465431655439162,0.25584741077282397,0.324433634125862,0.3287047262520783
34,0.375,0.041666666666666664,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.16559392881339352,0.07236401346696553,0.10331538905828914,0.09873174660983014,0.8795274058413546,0.22831963001337674,0.5898333126392958,0.5059248195454401,0.8148857930794606,0.8118516509985364,-0.5832676101472514,-0.1579790117792094,-0.5294533768542627,-0.5158765205231228,-0.6182944747138411,-0.6164117810187805,0.28924638324047175,0.12621233924773478,0.08082861011113428,0.17621124660837661,0.32402277920797923,0.32870313588172273
35,0.41666666666666663,0.041666666666666664,1,2,2,True,0.08122092484441946,-3.996802888650564e-17,0.18580537754931514,0.0695725114855553,0.10246401513191633,0.09751396544968716,0.8795274058413546,0.22831963001337674,0.5419302941486627,0.41432087894209924,0.8148712464747225,0.8115786059026604,-0.5832676101472514,-0.1579790117792094,-0.48932576177008064,-0.4416575415617055,-0.6180686519905696,-0.6159755676396119,0.28924638324047175,0.12621233924773478,-0.028523963948716147,0.025794846557205077,0.32360319511389535,0.32869244615320214
36,0.4583333333333333,0.041666666666666664,3,3,3,True,0.03857373933452335,-3.996802888650564e-17,0.18242843519313823,0.06681496815683263,0.011580675887641868,0.011580675887641868,0.29317580194711823,0.22831963001337674,0.48253693381883406,0.3407434724005304,0.2923909671266136,0.2923909671266136,-0.2916338050736257,-0.1579790117792094,-0.44472341070175764,-0.37211765374006467,-0.31618961420280944,-0.31618961420280944,-0.5784927664809435,0.12621233924773478,-0.14684171727404502,-0.17149102877525496,-0.5445677516660735,-0.5445677516660735
37,0.5,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.15171968440885644,0.06409796986892598,0.011065877328445863,0.011065877328445863,0.29317580194711823,0.22831963001337674,0.41016866116008693,0.28904304379853524,0.29167167627704355,0.29167167627704355,-0.2916338050736257,-0.1579790117792094,-0.3926006814590934,-0.34269096667667714,-0.3154800470661505,-0.3154800470661505,-0.5784927664809435,0.12621233924773478,-0.2720181783833149,-0.3549907336308949,-0.5440737896698382,-0.5440737896698382
38,0.5416666666666666,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.10719478124961772,0.06140632940739572,0.010503495829256117,0.010503495829256117,0.29317580194711823,0.22831963001337674,0.34248115835022735,0.2610713159130521,0.2909556618034618,0.2909556618034618,-0.2916338050736257,-0.1579790117792094,-0.34100888790068346,-0.3287128665712642,-0.3146076031390885,-0.3146076031390885,-0.5784927664809435,0.12621233924773478,-0.39594447291382484,-0.4862060132362854,-0.5433602422155002,-0.5433602422155002
39,0.5833333333333333,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.06391672574767568,0.05879627809230421,0.00989141022054962,0.00989141022054962,0.29317580194711823,0.22831963001337674,0.2948852528627911,0.2485532143365926,0.2902930356574711,0.2902930356574711,-0.2916338050736257,-0.1579790117792094,-0.31773015057185755,-0.3156531998676938,-0.31352323522584014,-0.31352323522584014,-0.5784927664809435,0.12621233924773478,-0.4883504166737254,-0.553724456785136,-0.5423205861047411,-0.5423205861047411
40,0.625,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.01833706366582755,0.05626462455372554,0.009228489119639867,0.009228489119639867,0.29317580194711823,0.22831963001337674,0.26469572141029307,0.24725048845139058,0.2897769983998942,0.2897769983998942,-0.2916338050736257,-0.1579790117792094,-0.3213887992358776,-0.31236043857419704,-0.31216087034647644,-0.31216087034647644,-0.5784927664809435,0.12621233924773478,-0.5319661457407006,-0.5706628860224544,-0.540786376901162,-0.540786376901162
41,0.6666666666666666,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.022673162441611105,0.053967138265577655,0.008513126992281357,0.008513126992281357,0.29317580194711823,0.22831963001337674,0.25606072513585476,0.25394630307660265,0.28957768795122685,0.28957768795122685,-0.2916338050736257,-0.1579790117792094,-0.34426887963521996,-0.3202071535109282,-0.31043147962606055,-0.31043147962606055,-0.5784927664809435,0.12621233924773478,-0.5335348257641062,-0.5627245372588832,-0.538486301131021,-0.538486301131021
42,0.7083333333333333,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.041977460782364626,0.05172773217279093,0.007737110715912654,0.007737110715912654,0.29317580194711823,0.22831963001337674,0.2666372701500449,0.24681568174276353,0.28999988251542036,0.28999988251542036,-0.2916338050736257,-0.1579790117792094,-0.3565062498851337,-0.3442513924274885,-0.3082145908675674,-0.3082145908675674,-0.5784927664809435,0.12621233924773478,-0.5179730759959611,-0.5591347680950474,-0.5349794156652594,-0.5349794156652594
43,0.75,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.04006507339786054,0.049748566813907893,0.00798171011343758,0.00798171011343758,0.29317580194711823,0.22831963001337674,0.27483089685769446,0.23448986068260286,0.2927382706350087,0.2927382706350087,-0.2916338050736257,-0.1579790117792094,-0.3469881466657599,-0.3630791069251593,-0.3043460467619023,-0.3043460467619023,-0.5784927664809435,0.12621233924773478,-0.507987374810627,-0.5518948192773756,-0.530919909265749,-0.530919909265749
44,0.7916666666666666,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.021614207757484988,0.0478229866826171,0.009203928434734138,0.009203928434734138,0.29317580194711823,0.22831963001337674,0.28181989333113194,0.2388431448957234,0.2960507300781674,0.2960507300781674,-0.2916338050736257,-0.1579790117792094,-0.3204222158958378,-0.35564671717194946,-0.29969221327282947,-0.29969221327282947,-0.5784927664809435,0.12621233924773478,-0.4981793366541465,-0.5415181028882954,-0.5289118591932046,-0.5289118591932046
45,0.8333333333333333,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,-0.0020630040694905503,0.04596314940522139,0.010297219520566708,0.010297219520566708,0.29317580194711823,0.22831963001337674,0.2889119743236079,0.26049236658606606,0.2984080979576493,0.2984080979576493,-0.2916338050736257,-0.1579790117792094,-0.2922031448685764,-0.32360885135457196,-0.2956001763097107,-0.2956001763097107,-0.5784927664809435,0.12621233924773478,-0.4874671687315496,-0.5172051392447153,-0.5280296095859585,-0.5280296095859585
46,0.875,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.012665472845502922,0.044595711883461855,0.01127594991603999,0.01127594991603999,0.29317580194711823,0.22831963001337674,0.3013191037759621,0.2852038347177782,0.30011265606749415,0.30011265606749415,-0.2916338050736257,-0.1579790117792094,-0.2687453771073277,-0.2776630440814629,-0.29203873654768436,-0.29203873654768436,-0.5784927664809435,0.12621233924773478,-0.48181048602445,-0.49502143268510534,-0.5278098798249982,-0.5278098798249982
47,0.9166666666666666,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.023751652899818607,0.04341438459421811,0.012153134592848166,0.012153134592848166,0.29317580194711823,0.22831963001337674,0.3081531105051901,0.30784626337017523,0.3013685921573528,0.3013685921573528,-0.2916338050736257,-0.1579790117792094,-0.24528286984795883,-0.23550716123271564,-0.2889472420332052,-0.2889472420332052,-0.5784927664809435,0.12621233924773478,-0.4769385548835189,-0.4798624514808873,-0.5279737528567614,-0.5279737528567614
48,0.9583333333333333,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.028659213370314428,0.042332855730436186,0.012940456746951969,0.012940456746951969,0.29317580194711823,0.22831963001337674,0.31334794401324284,0.32341368564944023,0.3023116655672986,0.3023116655672986,-0.2916338050736257,-0.1579790117792094,-0.2302224434979311,-0.19781806005981498,-0.286259754445804,-0.286259754445804,-0.5784927664809435,0.12621233924773478,-0.478455047086571,-0.47157098806550585,-0.5283543449728865,-0.5283543449728865
49,1.0,0.041666666666666664,3,3,3,False,0.03857373933452335,-3.996802888650564e-17,0.034298014222968846,0.04145115696493063,0.013648474075368445,0.013648474075368445,0.29317580194711823,0.22831963001337674,0.3174356961234525,0.3331334737572682,0.30303259381015113,0.30303259381015113,-0.2916338050736257,-0.1579790117792094,-0.21394305802802924,-0.16987843285784188,-0.2839149950239656,-0.2839149950239656,-0.5784927664809435,0.12621233924773478,-0.47944558452250446,-0.4624687198065953,-0.5288516523394364,-0.5288516523394364
50,0.0,0.08333333333333333,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.17653549518070455,0.09111201819486324,0.10963848567211261,0.1069040686027905,0.8795274058413546,0.22831963001337674,0.7362220115055075,0.6930063494391516,0.8173897809441371,0.8156123771779609,-0.5832676101472514,-0.1579790117792094,-0.6061108421514102,-0.6094278382634788,-0.6218958555447084,-0.6209668432564108,0.28924638324047175,0.12621233924773478,0.30498130519489064,0.28986990297009474,0.32681123362660397,0.3294861970790506
51,0.041666666666666664,0.08333333333333333,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.17709245597811635,0.08990453523859439,0.10911053685338211,0.10628772072209822,0.8795274058413546,0.22831963001337674,0.7338315242989816,0.6914887870678066,0.8170364505898021,0.8152001918495358,-0.5832676101472514,-0.1579790117792094,-0.6036166167082875,-0.5945625709761655,-0.6214732779466452,-0.6205122318522238,0.28924638324047175,0.12621233924773478,0.30383008034632775,0.2892453446927738,0.3267703969820029,0.32953885144407136
52,0.08333333333333333,0.08333333333333333,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.17193443455441706,0.08850485902364283,0.10854883289497144,0.10563329772962207,0.8795274058413546,0.22831963001337674,0.7407061242334328,0.6889724775945942,0.8166835807375206,0.8147853844511476,-0.5832676101472514,-0.1579790117792094,-0.6031272722202856,-0.5814299475011309,-0.6210217623462538,-0.6200272221679504,0.28924638324047175,0.12621233924773478,0.3051562829106116,0.2856509391426881,0.3266769397646792,0.32954447464690795
53,0.125,0.08333333333333333,1,2,2,False,0.08122092484441946,-3.996802888650564e-17,0.16542193088566476,0.08719229930113043,0.10795144125088192,0.10493869597860606,0.8795274058413546,0.22831963001337674,0.7456333199819303,0.6944615911380938,0.8163336037489124,0.8143702244917204,-0.5832676101472514,-0.1579790117792094,-0.6033089899140065,-0.5749591725108476,-0.6205388952421931,-0.6195093632435349,0.28924638324047175,0.12621233924773478,0.30416606991273115,0.28052672436664905,0.3265235442078045,0.32949618493188076
